simulation,dem_seats,dem_control,national_error
13149,22.0,1,-0.7366602213445939
13150,20.0,1,0.6875122851739089
13151,22.0,1,1.9668369259355785
13152,20.0,1,-2.0197568952893588
13153,20.0,1,-3.359666525952785
13154,24.0,1,6.6157245745167685
13155,19.0,1,-5.186476688945618
13156,23.0,1,4.870252631929926
13157,19.0,1,-3.419729789513836
13158,20.0,1,-1.0192497641368923
13159,21.0,1,-1.8964753458247008
13160,22.0,1,2.9081986207833777
13161,22.0,1,2.51371689329051
13162,23.0,1,5.445827014739044
13163,19.0,1,-2.649254904563741
13164,21.0,1,0.5034908221208878
13165,18.0,1,-5.695815290632201
13166,21.0,1,-2.6869649428326405
13167,19.0,1,-4.033517269900481
13168,21.0,1,-0.723149560522944
13169,18.0,1,-4.30693460575474
13170,21.0,1,1.3122968391652634
13171,21.0,1,-0.0966279781896183
13172,21.0,1,0.6368368871742142
13173,23.0,1,2.399425914710267
13174,22.0,1,3.332802205266738
13175,19.0,1,-1.890145956662719
13176,21.0,1,-0.3331028598454314
13177,21.0,1,1.0401278396296099
13178,22.0,1,1.305660518937901
13179,21.0,1,-0.863971147772426
13180,20.0,1,-1.3212809336302112
13181,21.0,1,1.5986948171571829
13182,21.0,1,-1.6673783092850702
13183,22.0,1,3.0452215426071683
13184,19.0,1,-3.1771450569884396
13185,20.0,1,-2.7253050550709492
13186,22.0,1,3.312230848317151
13187,21.0,1,-0.10791509867812982
13188,22.0,1,1.9097393716321935
13189,21.0,1,0.1454273109044038
13190,19.0,1,-3.8154466075352618
13191,19.0,1,-4.03385092178576
13192,21.0,1,1.1888343651520727
13193,21.0,1,0.752882954550184
13194,21.0,1,1.1245705026010353
13195,19.0,1,-2.4579818144763355
13196,21.0,1,0.6539480257716418
13197,20.0,1,-0.9838685267097049
13198,22.0,1,1.1101811659278065
13199,22.0,1,2.7556960384001727
13200,22.0,1,1.5506659900715818
13201,22.0,1,0.13287462043329737
13202,22.0,1,2.039056702243978
13203,21.0,1,-0.5338311205163068
13204,23.0,1,3.5863319739318724
13205,23.0,1,4.666771230180261
13206,22.0,1,1.7408523251572412
13207,23.0,1,4.9881053652940075
13208,23.0,1,1.7813627077698055
13209,21.0,1,0.39084466697967934
13210,22.0,1,1.2903124215955823
13211,21.0,1,-1.0401588880023862
13212,19.0,1,-2.9587257527664694
13213,19.0,1,-3.254865922850804
13214,19.0,1,-2.2316383092058136
13215,21.0,1,-0.36924347040107847
13216,20.0,1,-2.01042344051935
13217,24.0,1,7.12768712397177
13218,22.0,1,2.1940048817451454
13219,22.0,1,0.6830182649260247
13220,20.0,1,-2.0834750457692905
13221,19.0,1,-3.8057527819064254
13222,23.0,1,2.8740525345808945
13223,21.0,1,0.8645334038263581
13224,21.0,1,0.7586093530430611
13225,20.0,1,0.04733463845084263
13226,23.0,1,2.495613549532965
13227,22.0,1,0.5242949074792262
13228,22.0,1,1.5252119559478643
13229,19.0,1,-0.9332078986914343
13230,23.0,1,2.407023315910559
13231,23.0,1,3.044013992600758
13232,20.0,1,-1.7583536583575643
13233,20.0,1,-3.334260483432078
13234,21.0,1,-0.32795997092296286
13235,20.0,1,-4.637083350501289
13236,20.0,1,-4.352152492348608
13237,21.0,1,-0.7224682309400334
13238,20.0,1,-3.110942758372832
13239,20.0,1,-1.340930162278348
