global_sd,races,brier,log_loss,expected_calibration_error,root_mean_squared_calibration_error,maximum_calibration_error,coverage_50,coverage_error_50,absolute_coverage_error_50,coverage_80,coverage_error_80,absolute_coverage_error_80,coverage_95,coverage_error_95,absolute_coverage_error_95,mean_absolute_coverage_error,maximum_absolute_coverage_error,cycle
8.0,33,0.09355409207031652,0.2697075280396533,0.1296734719505636,0.21684095850841476,0.672206502909301,0.30303030303030304,-0.19696969696969696,0.19696969696969696,0.6666666666666666,-0.13333333333333341,0.13333333333333341,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.14393939393939395,0.19696969696969696,2016
8.0,33,0.10199214442944363,0.6706872810375556,0.12955206059081043,0.1770109316612254,0.5970315943790261,0.48484848484848486,-0.015151515151515138,0.015151515151515138,0.7878787878787878,-0.0121212121212122,0.0121212121212122,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.04292929292929293,0.10151515151515145,2018
8.0,33,0.05958000159867017,0.19364813039705162,0.09338899332248764,0.1344775942912617,0.3239582062119677,0.6363636363636364,0.13636363636363635,0.13636363636363635,0.8787878787878788,0.07878787878787874,0.07878787878787874,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.08535353535353533,0.13636363636363635,2020
8.0,34,0.04568257638331432,0.14715214718765018,0.062482415836559495,0.13054322635153678,0.4636456242418967,0.5588235294117647,0.05882352941176472,0.05882352941176472,0.8235294117647058,0.0235294117647058,0.0235294117647058,0.9117647058823529,-0.038235294117647034,0.038235294117647034,0.04019607843137252,0.05882352941176472,2022
8.0,34,0.03846628469913335,0.1315634746663599,0.07147737598723837,0.12461438328404464,0.37462068625238776,0.6176470588235294,0.11764705882352944,0.11764705882352944,0.8235294117647058,0.0235294117647058,0.0235294117647058,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.053921568627450976,0.11764705882352944,2024
8.25,32,0.11614332540390249,0.3696968157730607,0.14180298985422998,0.21572667492341133,0.56758560867911,0.375,-0.125,0.125,0.65625,-0.14375000000000004,0.14375000000000004,0.78125,-0.16874999999999996,0.16874999999999996,0.14583333333333334,0.16874999999999996,2012
8.25,35,0.06631154714125796,0.22058708670055283,0.09758782342751783,0.14995420798883674,0.4148362484913841,0.5428571428571428,0.042857142857142816,0.042857142857142816,0.7714285714285715,-0.02857142857142858,0.02857142857142858,0.9428571428571428,-0.0071428571428571175,0.0071428571428571175,0.02619047619047617,0.042857142857142816,2014
8.25,33,0.09292851741057198,0.2690413365140707,0.13020403076194784,0.2152035891075745,0.6673104691409026,0.3333333333333333,-0.16666666666666669,0.16666666666666669,0.6666666666666666,-0.13333333333333341,0.13333333333333341,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.13383838383838384,0.16666666666666669,2016
8.25,33,0.10216561705527513,0.6479008194803987,0.13006457742850472,0.17720920945161936,0.5941473125477896,0.5151515151515151,0.015151515151515138,0.015151515151515138,0.7878787878787878,-0.0121212121212122,0.0121212121212122,0.8787878787878788,-0.07121212121212117,0.07121212121212117,0.03282828282828284,0.07121212121212117,2018
8.25,33,0.059788130352890906,0.19487312312961613,0.0700940699038071,0.1175553745138721,0.32893861769085403,0.6363636363636364,0.13636363636363635,0.13636363636363635,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.09545454545454542,0.13636363636363635,2020
8.25,34,0.046117097265321545,0.14931580319527504,0.06412979305505738,0.1343702930538089,0.4647377651475113,0.5588235294117647,0.05882352941176472,0.05882352941176472,0.8235294117647058,0.0235294117647058,0.0235294117647058,0.9117647058823529,-0.038235294117647034,0.038235294117647034,0.04019607843137252,0.05882352941176472,2022
8.25,34,0.03904038597163162,0.13410652137759377,0.07372477230386615,0.12396238678288016,0.32867425934882516,0.6176470588235294,0.11764705882352944,0.11764705882352944,0.8235294117647058,0.0235294117647058,0.0235294117647058,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.053921568627450976,0.11764705882352944,2024
8.5,32,0.11554700013124306,0.3648663740434003,0.1396972161158752,0.21481258250325827,0.5656497022412323,0.40625,-0.09375,0.09375,0.6875,-0.11250000000000004,0.11250000000000004,0.78125,-0.16874999999999996,0.16874999999999996,0.125,0.16874999999999996,2012
8.5,35,0.06632877694491973,0.22001034383346038,0.08408440186635946,0.12435862755994213,0.41730432668228046,0.5428571428571428,0.042857142857142816,0.042857142857142816,0.7714285714285715,-0.02857142857142858,0.02857142857142858,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.030952380952380953,0.042857142857142816,2014
8.5,33,0.0923793624181345,0.26865459825860294,0.13082886780659606,0.2137229340469332,0.6626762042012176,0.3333333333333333,-0.16666666666666669,0.16666666666666669,0.6666666666666666,-0.13333333333333341,0.13333333333333341,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.13383838383838384,0.16666666666666669,2016
8.5,33,0.10235687235806745,0.6272884749938503,0.13054675978247932,0.17743697474486064,0.5914280147551436,0.5151515151515151,0.015151515151515138,0.015151515151515138,0.8181818181818182,0.018181818181818188,0.018181818181818188,0.8787878787878788,-0.07121212121212117,0.07121212121212117,0.03484848484848483,0.07121212121212117,2018
8.5,33,0.06002224855438278,0.19626443315235814,0.07114256298862684,0.11805417655135864,0.3336547689441045,0.6666666666666666,0.16666666666666663,0.16666666666666663,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.10555555555555551,0.16666666666666663,2020
8.5,34,0.046557578155572876,0.15151131799629608,0.06581804968372423,0.1356940581137837,0.4657664604018875,0.5588235294117647,0.05882352941176472,0.05882352941176472,0.8235294117647058,0.0235294117647058,0.0235294117647058,0.9117647058823529,-0.038235294117647034,0.038235294117647034,0.04019607843137252,0.05882352941176472,2022
8.5,34,0.0396150061271616,0.13667929308327642,0.07599587483806888,0.12594961966952853,0.3334048893674003,0.6176470588235294,0.11764705882352944,0.11764705882352944,0.8235294117647058,0.0235294117647058,0.0235294117647058,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.053921568627450976,0.11764705882352944,2024
8.75,32,0.11497839835209894,0.3606281042592077,0.13753273793457754,0.21396297692021424,0.5638202303540276,0.40625,-0.09375,0.09375,0.6875,-0.11250000000000004,0.11250000000000004,0.8125,-0.13749999999999996,0.13749999999999996,0.11458333333333333,0.13749999999999996,2012
8.75,35,0.0663694974837255,0.21972215665385153,0.0845476724853102,0.12439013898528875,0.41963436179296887,0.5428571428571428,0.042857142857142816,0.042857142857142816,0.7714285714285715,-0.02857142857142858,0.02857142857142858,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.030952380952380953,0.042857142857142816,2014
8.75,33,0.09190150425679511,0.2685179633551639,0.13154179906137492,0.21307431858315543,0.6582840178450433,0.3333333333333333,-0.16666666666666669,0.16666666666666669,0.7272727272727273,-0.07272727272727275,0.07272727272727275,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.11363636363636363,0.16666666666666669,2016
8.75,33,0.10256494377119219,0.608607195465913,0.10954526992346485,0.16170590009711816,0.5888600648848799,0.5151515151515151,0.015151515151515138,0.015151515151515138,0.8181818181818182,0.018181818181818188,0.018181818181818188,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.02474747474747474,0.040909090909090895,2018
8.75,33,0.06028151186314805,0.19780463559358175,0.08746042521506413,0.13295021033653376,0.33812632019388844,0.6666666666666666,0.16666666666666663,0.16666666666666663,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.10555555555555551,0.16666666666666663,2020
8.75,34,0.047004106813425345,0.15373718216050392,0.0675446631260231,0.13701316293856114,0.4667370614437836,0.5882352941176471,0.08823529411764708,0.08823529411764708,0.8235294117647058,0.0235294117647058,0.0235294117647058,0.9117647058823529,-0.038235294117647034,0.038235294117647034,0.04999999999999997,0.08823529411764708,2022
8.75,34,0.04019045639428224,0.1392811803412236,0.07829045806728621,0.12876860084095387,0.33788961447667015,0.6176470588235294,0.11764705882352944,0.11764705882352944,0.8529411764705882,0.05294117647058816,0.05294117647058816,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.06372549019607843,0.11764705882352944,2024
9.0,32,0.11443937064196257,0.35692016728050086,0.1511547939473729,0.21630281468293985,0.5620887606175525,0.40625,-0.09375,0.09375,0.6875,-0.11250000000000004,0.11250000000000004,0.8125,-0.13749999999999996,0.13749999999999996,0.11458333333333333,0.13749999999999996,2012
9.0,35,0.06643340097765822,0.21969329352816874,0.08503631722446016,0.12585126494781765,0.4218375421437658,0.5428571428571428,0.042857142857142816,0.042857142857142816,0.7714285714285715,-0.02857142857142858,0.02857142857142858,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.030952380952380953,0.042857142857142816,2014
9.0,33,0.0914901734123768,0.2686056022592103,0.132336791503495,0.20489814963539818,0.5628812282168152,0.36363636363636365,-0.13636363636363635,0.13636363636363635,0.7272727272727273,-0.07272727272727275,0.07272727272727275,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.10353535353535352,0.13636363636363635,2016
9.0,33,0.1027890120089762,0.5916467662937304,0.100066854792456,0.12925173825560618,0.37820616275008456,0.5151515151515151,0.015151515151515138,0.015151515151515138,0.8181818181818182,0.018181818181818188,0.018181818181818188,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.02474747474747474,0.040909090909090895,2018
9.0,33,0.06056504335854593,0.19947828139385756,0.0890267187155798,0.13354371784818606,0.3423711230356115,0.6666666666666666,0.16666666666666663,0.16666666666666663,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.10555555555555551,0.16666666666666663,2020
9.0,34,0.047456758475455864,0.15599194052358112,0.06930726369251806,0.13832766780980643,0.4676543365740983,0.5882352941176471,0.08823529411764708,0.08823529411764708,0.8235294117647058,0.0235294117647058,0.0235294117647058,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.04411764705882352,0.08823529411764708,2022
9.0,34,0.04076708867672524,0.14191121927504544,0.08060785676054617,0.13071549840181937,0.2985392682064587,0.6470588235294118,0.1470588235294118,0.1470588235294118,0.8529411764705882,0.05294117647058816,0.05294117647058816,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.07352941176470588,0.1470588235294118,2024
9.25,32,0.11393131835046118,0.35368851604819523,0.14971062572260732,0.21629477214752835,0.5604477168790555,0.40625,-0.09375,0.09375,0.6875,-0.11250000000000004,0.11250000000000004,0.8125,-0.13749999999999996,0.13749999999999996,0.11458333333333333,0.13749999999999996,2012
9.25,35,0.0665201723429876,0.21989795079545157,0.0930262042291241,0.13154171117205288,0.4239238869176183,0.5428571428571428,0.042857142857142816,0.042857142857142816,0.8,0.0,0.0,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.021428571428571425,0.042857142857142816,2014
9.25,33,0.09114094017081936,0.2688946846505793,0.13320799834188368,0.2087334876760265,0.5611953145691421,0.3939393939393939,-0.10606060606060608,0.10606060606060608,0.7575757575757576,-0.042424242424242475,0.042424242424242475,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.08333333333333333,0.10606060606060608,2016
9.25,33,0.10302836619902367,0.576224599965422,0.09978515445118945,0.12922035611613225,0.38139776924554625,0.5151515151515151,0.015151515151515138,0.015151515151515138,0.8181818181818182,0.018181818181818188,0.018181818181818188,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.02474747474747474,0.040909090909090895,2018
9.25,33,0.060871947611751936,0.20127159854131302,0.09064770338662914,0.1342223872454765,0.3464054101155021,0.696969696969697,0.19696969696969702,0.19696969696969702,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.11565656565656564,0.19696969696969702,2020
9.25,34,0.04791559030865363,0.1582742020500005,0.07110363655960852,0.1396378388454887,0.46852254798856174,0.5882352941176471,0.08823529411764708,0.08823529411764708,0.8529411764705882,0.05294117647058816,0.05294117647058816,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.053921568627450976,0.08823529411764708,2022
9.25,34,0.04134527970863826,0.1445681617834704,0.08294705244519886,0.13269935034731123,0.30343803460689445,0.6764705882352942,0.17647058823529416,0.17647058823529416,0.8823529411764706,0.08235294117647052,0.08235294117647052,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.09313725490196079,0.17647058823529416,2024
9.5,32,0.1134552413582812,0.35088572991741757,0.14821145655824083,0.2157871471317456,0.5588902747440796,0.40625,-0.09375,0.09375,0.6875,-0.11250000000000004,0.11250000000000004,0.8125,-0.13749999999999996,0.13749999999999996,0.11458333333333333,0.13749999999999996,2012
9.5,35,0.06662947571344795,0.2203132488176233,0.0939275870322581,0.132035358019134,0.4259023939444908,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.8,0.0,0.0,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.030952380952380953,0.0714285714285714,2014
9.5,33,0.09084969651561636,0.26936495240229597,0.13414978652530843,0.20779010062532138,0.5595971078903312,0.42424242424242425,-0.07575757575757575,0.07575757575757575,0.7575757575757576,-0.042424242424242475,0.042424242424242475,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.07323232323232322,0.10151515151515145,2016
9.5,33,0.1032823722156934,0.5621814730882518,0.08919637586968816,0.12097237202601388,0.38442885846465624,0.5151515151515151,0.015151515151515138,0.015151515151515138,0.8484848484848485,0.048484848484848464,0.048484848484848464,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.03484848484848483,0.048484848484848464,2018
9.5,33,0.06120132197413179,0.20317225039564973,0.09231935294571035,0.13606965865496348,0.35024396384198875,0.7272727272727273,0.2272727272727273,0.2272727272727273,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.11565656565656561,0.2272727272727273,2020
9.5,34,0.0483806378773664,0.16058264215039045,0.07293171665066464,0.1409441129129376,0.4693455169577061,0.6470588235294118,0.1470588235294118,0.1470588235294118,0.8823529411764706,0.08235294117647052,0.08235294117647052,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.08333333333333333,0.1470588235294118,2022
9.5,34,0.041925416549401046,0.14725054028143403,0.08530675245108359,0.13578028837820014,0.30811758822217317,0.7058823529411765,0.20588235294117652,0.20588235294117652,0.9117647058823529,0.11176470588235288,0.11176470588235288,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.11274509803921569,0.20588235294117652,2024
9.75,32,0.11301178610508977,0.34847004670094317,0.14666227167610799,0.215321299429571,0.557410271793342,0.4375,-0.0625,0.0625,0.6875,-0.11250000000000004,0.11250000000000004,0.84375,-0.10624999999999996,0.10624999999999996,0.09375,0.11250000000000004,2012
9.75,35,0.0667609465993991,0.2209188172694462,0.09484410746138831,0.13258258533826456,0.42778116577871805,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.8285714285714286,0.02857142857142858,0.02857142857142858,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.04047619047619048,0.0714285714285714,2014
9.75,33,0.09061263552085042,0.26999836681603534,0.1351567571098546,0.2008692789575429,0.5580799620757757,0.42424242424242425,-0.07575757575757575,0.07575757575757575,0.7575757575757576,-0.042424242424242475,0.042424242424242475,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.07323232323232322,0.10151515151515145,2016
9.75,33,0.1035504473868328,0.5493780178986403,0.08986572974960134,0.12100998353594337,0.3873110573424803,0.5151515151515151,0.015151515151515138,0.015151515151515138,0.8484848484848485,0.048484848484848464,0.048484848484848464,0.9090909090909091,-0.040909090909090895,0.040909090909090895,0.03484848484848483,0.048484848484848464,2018
9.75,33,0.06155226538935751,0.2051691388903083,0.10931238245953187,0.15848605895124512,0.35390026626596427,0.7272727272727273,0.2272727272727273,0.2272727272727273,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.11565656565656561,0.2272727272727273,2020
9.75,34,0.04885191333987248,0.16291599934171863,0.07478957825048996,0.1422470655927569,0.47012667922091667,0.6470588235294118,0.1470588235294118,0.1470588235294118,0.8823529411764706,0.08235294117647052,0.08235294117647052,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.08333333333333333,0.1470588235294118,2022
9.75,34,0.04250788379720906,0.14995672522899992,0.08768545986353225,0.13779387298432821,0.31259129871746616,0.7058823529411765,0.20588235294117652,0.20588235294117652,0.9117647058823529,0.11176470588235288,0.11176470588235288,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.11274509803921569,0.20588235294117652,2024
10.0,32,0.11260129216188444,0.34640455521767727,0.14506771146079503,0.21489764428501315,0.5560021301869725,0.4375,-0.0625,0.0625,0.6875,-0.11250000000000004,0.11250000000000004,0.84375,-0.10624999999999996,0.10624999999999996,0.09375,0.11250000000000004,2012
10.0,35,0.06691418814452682,0.22169645183083178,0.09577471932998888,0.1331814138269646,0.4295675176730851,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.8285714285714286,0.02857142857142858,0.02857142857142858,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.04047619047619048,0.0714285714285714,2014
10.0,33,0.09042622971827245,0.27077881487034317,0.13622375919790802,0.20019652924732784,0.5566378836046231,0.42424242424242425,-0.07575757575757575,0.07575757575757575,0.7878787878787878,-0.0121212121212122,0.0121212121212122,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.06313131313131314,0.10151515151515145,2016
10.0,33,0.10383204077820934,0.5376918182804834,0.09050849486387241,0.1210969303663195,0.390054914696347,0.5151515151515151,0.015151515151515138,0.015151515151515138,0.8484848484848485,0.048484848484848464,0.048484848484848464,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.024747474747474702,0.048484848484848464,2018
10.0,33,0.06192388508249124,0.20725224308105714,0.10380164179197376,0.14793802084694113,0.3573866321587367,0.7878787878787878,0.28787878787878785,0.28787878787878785,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.1358585858585858,0.28787878787878785,2020
10.0,34,0.049329405069219456,0.1652730680421418,0.07667542110847955,0.14354738198563882,0.4708691322609889,0.6764705882352942,0.17647058823529416,0.17647058823529416,0.8823529411764706,0.08235294117647052,0.08235294117647052,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.09313725490196079,0.17647058823529416,2022
10.0,34,0.04309305273488229,0.1526849747235584,0.09008153375475283,0.13977500476430788,0.3168715776107378,0.7058823529411765,0.20588235294117652,0.20588235294117652,0.9117647058823529,0.11176470588235288,0.11176470588235288,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.11274509803921569,0.20588235294117652,2024
10.25,32,0.11222383617841471,0.34465651894065036,0.14343209277203448,0.21451639391623864,0.5546607897380227,0.4375,-0.0625,0.0625,0.6875,-0.11250000000000004,0.11250000000000004,0.84375,-0.10624999999999996,0.10624999999999996,0.09375,0.11250000000000004,2012
10.25,35,0.06708877027541478,0.22262982826544564,0.09671844535950204,0.1338300683832749,0.4312680703907571,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.8285714285714286,0.02857142857142858,0.02857142857142858,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.04047619047619048,0.0714285714285714,2014
10.25,33,0.09028720946258594,0.2716918627247674,0.13734589824696722,0.19963360861674004,0.5552654536400257,0.42424242424242425,-0.07575757575757575,0.07575757575757575,0.7878787878787878,-0.0121212121212122,0.0121212121212122,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.06313131313131314,0.10151515151515145,2016
10.25,33,0.1041266183052177,0.5270149930415631,0.10672500234513205,0.1398666333913114,0.39267002111088434,0.5454545454545454,0.045454545454545414,0.045454545454545414,0.8484848484848485,0.048484848484848464,0.048484848484848464,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.034848484848484795,0.048484848484848464,2018
10.25,33,0.062315301484315404,0.20941248560915265,0.0979602334928247,0.14372823501197607,0.3607143271657107,0.7878787878787878,0.28787878787878785,0.28787878787878785,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.1358585858585858,0.28787878787878785,2020
10.25,34,0.04981307839254766,0.16765268907690722,0.07858755459774176,0.14484583015338523,0.4715756758101155,0.6764705882352942,0.17647058823529416,0.17647058823529416,0.9117647058823529,0.11176470588235288,0.11176470588235288,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.10294117647058824,0.17647058823529416,2022
10.25,34,0.0436812724819242,0.15543347614664094,0.09249323980010078,0.14172614563568964,0.3209699478625285,0.7058823529411765,0.20588235294117652,0.20588235294117652,0.9117647058823529,0.11176470588235288,0.11176470588235288,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.11274509803921569,0.20588235294117652,2024
10.5,32,0.11187927247502526,0.3431968072949834,0.14175943157400075,0.20867735332129833,0.5533816498631882,0.4375,-0.0625,0.0625,0.6875,-0.11250000000000004,0.11250000000000004,0.84375,-0.10624999999999996,0.10624999999999996,0.09375,0.11250000000000004,2012
10.5,35,0.06728423082126517,0.22370426282843955,0.07420826773371379,0.10335014162109359,0.3435942837127237,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.8571428571428571,0.05714285714285705,0.05714285714285705,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.04999999999999997,0.0714285714285714,2014
10.5,33,0.09019254197791,0.27272454737998497,0.13851853958182123,0.19917415094524873,0.5539577609894739,0.45454545454545453,-0.04545454545454547,0.04545454545454547,0.7878787878787878,-0.0121212121212122,0.0121212121212122,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.05303030303030304,0.10151515151515145,2016
10.5,33,0.10443365196998641,0.5172521742419974,0.1080197634071719,0.14036091493395522,0.39516511350184325,0.5757575757575758,0.0757575757575758,0.0757575757575758,0.8484848484848485,0.048484848484848464,0.048484848484848464,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.04494949494949493,0.0757575757575758,2018
10.5,33,0.06272565172918118,0.21164162129226366,0.09939953243830832,0.14567708888549183,0.3764187490068663,0.8181818181818182,0.31818181818181823,0.31818181818181823,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.14595959595959593,0.31818181818181823,2020
10.5,34,0.05030287715920871,0.17005373919818584,0.08052438123996021,0.14614323700810766,0.47224884668814027,0.7058823529411765,0.20588235294117652,0.20588235294117652,0.9117647058823529,0.11176470588235288,0.11176470588235288,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.11274509803921569,0.20588235294117652,2022
10.5,34,0.04427286311665098,0.1582003803224085,0.09491879186988246,0.144215885591414,0.32489711010590483,0.7058823529411765,0.20588235294117652,0.20588235294117652,0.9411764705882353,0.14117647058823524,0.14117647058823524,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.12254901960784315,0.20588235294117652,2024
10.75,32,0.11156726988494131,0.34199941575857523,0.140053465537986,0.20843432359195552,0.5521605190849943,0.4375,-0.0625,0.0625,0.6875,-0.11250000000000004,0.11250000000000004,0.90625,-0.043749999999999956,0.043749999999999956,0.07291666666666667,0.11250000000000004,2012
10.75,35,0.06750007791150071,0.2249065102524679,0.07568300790060438,0.10458511797952022,0.34704570264551104,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.8571428571428571,0.05714285714285705,0.05714285714285705,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.04999999999999997,0.0714285714285714,2014
10.75,33,0.090139411515491,0.2738651994111727,0.13973730793235667,0.19881217167234191,0.5527103442050788,0.48484848484848486,-0.015151515151515138,0.015151515151515138,0.8181818181818182,0.018181818181818188,0.018181818181818188,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.04494949494949493,0.10151515151515145,2016
10.75,33,0.10475261257122856,0.5083188076575966,0.10928271298182116,0.14148324297312437,0.39754816653983327,0.5757575757575758,0.0757575757575758,0.0757575757575758,0.8484848484848485,0.048484848484848464,0.048484848484848464,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.04494949494949493,0.0757575757575758,2018
10.75,33,0.0631540920303088,0.213932143341899,0.10087209502661396,0.14690865774222905,0.37920216824770636,0.8181818181818182,0.31818181818181823,0.31818181818181823,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.14595959595959593,0.31818181818181823,2020
10.75,34,0.05079872587580445,0.17247512063313275,0.08248438062440219,0.14744046649578352,0.4728909488745643,0.7058823529411765,0.20588235294117652,0.20588235294117652,0.9117647058823529,0.11176470588235288,0.11176470588235288,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.11274509803921569,0.20588235294117652,2022
10.75,34,0.0448681106507791,0.16098382891605234,0.09735638547175698,0.14609805367152942,0.3286630050641082,0.7058823529411765,0.20588235294117652,0.20588235294117652,0.9411764705882353,0.14117647058823524,0.14117647058823524,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.12254901960784315,0.20588235294117652,2024
11.0,32,0.11128734470402278,0.34104105951410135,0.1452251106288111,0.2107611023980772,0.5509935709778618,0.4375,-0.0625,0.0625,0.71875,-0.08125000000000004,0.08125000000000004,0.90625,-0.043749999999999956,0.043749999999999956,0.0625,0.08125000000000004,2012
11.0,35,0.06773579314288343,0.22622459236710166,0.07714754771248496,0.10585863415616645,0.3503521227671717,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.8571428571428571,0.05714285714285705,0.05714285714285705,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.04999999999999997,0.0714285714285714,2014
11.0,33,0.09012520086819267,0.2751032912237992,0.14099808377174447,0.21719138857611273,0.7513694303913122,0.48484848484848486,-0.015151515151515138,0.015151515151515138,0.8181818181818182,0.018181818181818188,0.018181818181818188,0.8484848484848485,-0.10151515151515145,0.10151515151515145,0.04494949494949493,0.10151515151515145,2016
11.0,33,0.10508296528416115,0.5001397173869574,0.11051556022818547,0.14211340812114306,0.3998264727780555,0.6363636363636364,0.13636363636363635,0.13636363636363635,0.8484848484848485,0.048484848484848464,0.048484848484848464,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.06515151515151511,0.13636363636363635,2018
11.0,33,0.06359979919528377,0.21627720370722958,0.10237548012372037,0.1481804161365863,0.38186492547442247,0.8181818181818182,0.31818181818181823,0.31818181818181823,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.9393939393939394,-0.010606060606060508,0.010606060606060508,0.14595959595959593,0.31818181818181823,2020
11.0,34,0.0513005321812446,0.17491575139904234,0.08446609447494341,0.14873839995268434,0.47350407955603013,0.7058823529411765,0.20588235294117652,0.20588235294117652,0.9117647058823529,0.11176470588235288,0.11176470588235288,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.11274509803921569,0.20588235294117652,2022
11.0,34,0.04546726368362081,0.1637819759282694,0.09980422405391881,0.1479569797185422,0.33227687194775624,0.7058823529411765,0.20588235294117652,0.20588235294117652,0.9411764705882353,0.14117647058823524,0.14117647058823524,0.9705882352941176,0.020588235294117685,0.020588235294117685,0.12254901960784315,0.20588235294117652,2024
11.25,32,0.11103888978577736,0.34030082823885316,0.14486279211411957,0.21021617497933143,0.5498773056297591,0.4375,-0.0625,0.0625,0.75,-0.050000000000000044,0.050000000000000044,0.90625,-0.043749999999999956,0.043749999999999956,0.052083333333333336,0.0625,2012
11.25,35,0.06799083515130377,0.22764765182512678,0.07242647770982968,0.10033390867652424,0.3535222263331929,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.8571428571428571,0.05714285714285705,0.05714285714285705,0.9714285714285714,0.021428571428571463,0.021428571428571463,0.04999999999999997,0.0714285714285714,2014
