snapshot_id,cycle,state,race_id,snapshot_date,days_out,actual_margin_dem,fundamentals_margin_dem,polling_margin_dem,has_polling,poll_count,pollster_count,effective_poll_count,mean_poll_age_days,production_polling_weight,production_bayesian_margin_dem,production_posterior_sd,margin_movement_dem,actual_dem_win,fundamentals_prob_dem,production_prob_dem,probability_movement,abs_probability_movement,fundamentals_winner_dem,production_winner_dem,winner_call_changed
2022_LA_8933_20221108_D090,2022,LA,2022_LA,2022-08-10,90,-55.0418251781291,-20.008880912582107,,False,0.0,,0.0,,0.0,-20.008880912582107,5.5,0.0,0,0.0020418824687816694,0.0020418824687816694,0.0,0.0,False,False,False
2022_MD_8935_20221108_D090,2022,MD,2022_MD,2022-08-10,90,31.743055937654752,32.97809409418468,,False,0.0,,0.0,,0.0,32.97809409418468,5.5,0.0,1,0.9999630246134087,0.9999630246134087,0.0,0.0,True,True,False
2022_MO_8936_20221108_D090,2022,MO,2022_MO,2022-08-10,90,-13.652645873736844,-16.751641288802887,-14.323937699138993,True,2.0,2.0,1.6375998081852607,91.50138817707258,0.14575,-16.397803490609373,5.5,0.3538377981935134,0,0.005575004560865778,0.00621611391476124,0.0006411093538954624,0.0006411093538954624,False,False,False
2022_NC_8940_20221108_D090,2022,NC,2022_NC,2022-08-10,90,-3.299253218639862,-2.448365066373442,2.108394043817172,True,13.0,10.0,2.7684059121398352,19.237529011170217,0.265,-1.2408239021729297,5.5,1.2075411642005125,0,0.31915502104871735,0.40516766745628163,0.08601264640756429,0.08601264640756429,False,False,False
2022_NH_8938_20221108_D090,2022,NH,2022_NH,2022-08-10,90,9.349948447759571,6.416695443190077,5.68560098521693,True,10.0,6.0,1.9095196659746376,38.97085948932657,0.265,6.2229554118271935,5.5,-0.1937400313628838,1,0.8792848821730148,0.8727751354854323,-0.006509746687582529,0.006509746687582529,True,True,False
2022_NV_8937_20221108_D090,2022,NV,2022_NV,2022-08-10,90,0.801857785545522,1.3662346800876135,6.289438167238606,True,14.0,13.0,3.828100511321546,29.401379888123717,0.265,2.6708836041826265,5.5,1.304648924095013,1,0.6041500889779531,0.6956179797005181,0.091467890722565,0.091467890722565,True,True,False
2022_NY_8939_20221108_D090,2022,NY,2022_NY,2022-08-10,90,14.075069326686034,22.353669786024497,18.8130778862471,True,3.0,3.0,2.8865192995025417,7.899084883335232,0.19875,21.64997714594374,5.5,-0.7036926400807566,1,0.9990106224897678,0.9987702131047503,-0.00024040938501745934,0.00024040938501745934,True,True,False
2022_OH_8942_20221108_D090,2022,OH,2022_OH,2022-08-10,90,-6.114454849606801,-9.233395295405431,8.003001916475245,True,9.0,6.0,6.353532093534345,15.036534082423222,0.265,-4.6657500342570515,5.5,4.56764526114838,0,0.05430436622179496,0.19095178436224036,0.1366474181404454,0.1366474181404454,False,False,False
2022_OK_8943_20221108_D090,2022,OK,2022_OK_REGULAR,2022-08-10,90,-33.40665086133072,-34.96007899381302,,False,0.0,,0.0,,0.0,-34.96007899381302,5.5,0.0,0,2.0024072596669195e-05,2.0024072596669195e-05,0.0,0.0,False,False,False
2022_OK_9482_20221108_D090,2022,OK,2022_OK_SPECIAL,2022-08-10,90,-27.35172468172955,-34.96007899381302,,False,0.0,,0.0,,0.0,-34.96007899381302,5.5,0.0,0,2.0024072596669195e-05,2.0024072596669195e-05,0.0,0.0,False,False,False
2022_OR_8944_20221108_D090,2022,OR,2022_OR,2022-08-10,90,15.408528397166307,15.534313970883458,,False,0.0,,0.0,,0.0,15.534313970883458,5.5,0.0,1,0.9918952248490391,0.9918952248490391,0.0,0.0,True,True,False
2022_PA_8945_20221108_D090,2022,PA,2022_PA,2022-08-10,90,5.035095542957677,0.098410518698115,13.96939819584482,True,9.0,9.0,8.108535501123699,12.646551275285114,0.265,3.774222253141992,5.5,3.6758117344438768,1,0.5076128072357753,0.7627743106642112,0.2551615034284359,0.2551615034284359,True,True,False
2022_SC_8946_20221108_D090,2022,SC,2022_SC,2022-08-10,90,-25.896486784856165,-12.933217499164188,,False,0.0,,0.0,,0.0,-12.933217499164188,5.5,0.0,0,0.017946636329015723,0.017946636329015723,0.0,0.0,False,False,False
2022_SD_8947_20221108_D090,2022,SD,2022_SD,2022-08-10,90,-45.39410721732374,-27.949559723362995,-35.0,True,1.0,1.0,1.0,144.0,0.0795,-28.510069725355635,5.5,-0.5605100019926397,0,0.00017525060745890602,0.00014734732162349158,-2.790328583541444e-05,2.790328583541444e-05,False,False,False
2022_UT_8948_20221108_D090,2022,UT,2022_UT,2022-08-10,90,-10.854978816433643,-22.467210243703263,,False,0.0,,0.0,,0.0,-22.467210243703263,5.5,0.0,0,0.0009552513661334981,0.0009552513661334981,0.0,0.0,False,False,False
2022_VT_8949_20221108_D090,2022,VT,2022_VT,2022-08-10,90,41.90937868850685,35.51837310561312,,False,0.0,,0.0,,0.0,35.51837310561312,5.5,0.0,1,0.9999831530150485,0.9999831530150485,0.0,0.0,True,True,False
2022_WA_8950_20221108_D090,2022,WA,2022_WA,2022-08-10,90,14.550585979180894,18.771006369581382,16.218581545344257,True,8.0,4.0,3.0646827714205576,36.94476668350588,0.265,18.094613791158544,5.5,-0.6763925784228384,1,0.9970078702642428,0.9963137791940417,-0.0006940910702010195,0.0006940910702010195,True,True,False
2022_WI_8951_20221108_D090,2022,WI,2022_WI,2022-08-10,90,-1.0091205339674616,-0.4418734669320106,1.9999983237894936,True,2.0,2.0,1.000001676211911,51.00023634568138,0.14575,-0.0859706534343512,5.5,0.3559028134976594,0,0.46586822752727913,0.49334938988550053,0.0274811623582214,0.0274811623582214,False,False,False
2022_AL_8917_20221108_D060,2022,AL,2022_AL,2022-09-09,60,-36.652984262818194,-26.90274966670944,,False,0.0,,0.0,,0.0,-26.90274966670944,4.5,0.0,0,3.8101539680115585e-05,3.8101539680115585e-05,0.0,0.0,False,False,False
2022_AR_8920_20221108_D060,2022,AR,2022_AR,2022-09-09,60,-35.782880140816665,-29.504866555966306,,False,0.0,,0.0,,0.0,-29.504866555966306,4.5,0.0,0,1.4240643891357558e-05,1.4240643891357558e-05,0.0,0.0,False,False,False
2022_AZ_8919_20221108_D060,2022,AZ,2022_AZ,2022-09-09,60,4.992147589578039,-0.7663366417413773,11.789303513298124,True,15.0,13.0,10.469466386464038,8.64329350218345,0.35,3.628137412522448,4.5,4.394474054263825,1,0.42804167999126486,0.7977421723134526,0.3697004923221877,0.3697004923221877,False,True,True
2022_CA_8921_20221108_D060,2022,CA,2022_CA_REGULAR,2022-09-09,60,22.12900637700405,28.737822721335142,,False,0.0,,0.0,,0.0,28.737822721335142,4.5,0.0,1,0.9999809663521448,0.9999809663521448,0.0,0.0,True,True,False
2022_CA_9480_20221108_D060,2022,CA,2022_CA_SPECIAL,2022-09-09,60,21.787140037865683,28.737822721335142,,False,0.0,,0.0,,0.0,28.737822721335142,4.5,0.0,1,0.9999809663521448,0.9999809663521448,0.0,0.0,True,True,False
2022_CO_8922_20221108_D060,2022,CO,2022_CO,2022-09-09,60,15.047246386477951,12.796638984600303,6.785599932829212,True,5.0,5.0,3.210916502302348,16.149212782430286,0.35,10.692775316480422,4.5,-2.1038636681198817,1,0.992154768632117,0.9827788398661262,-0.009375928765990804,0.009375928765990804,True,True,False
2022_FL_8924_20221108_D060,2022,FL,2022_FL,2022-09-09,60,-16.587594994456367,-4.469509324283111,-3.416116087258728,True,31.0,19.0,9.765261168198087,14.497974681666491,0.35,-4.100821691324577,4.5,0.368687632958534,0,0.1557143365006089,0.17493872406498956,0.019224387564380663,0.019224387564380663,False,False,False
2022_GA_8925_20221108_D060,2022,GA,2022_GA,2022-09-09,60,0.9774140180497994,-0.841340674182705,2.245000379132349,True,29.0,24.0,7.160790894419959,18.147414911443903,0.35,0.2388786944775639,4.5,1.0802193686602688,1,0.42111113481487344,0.5225719552138229,0.10146082039894949,0.10146082039894949,False,True,True
2022_IA_8930_20221108_D060,2022,IA,2022_IA,2022-09-09,60,-12.196840548191474,-9.44652616927411,-4.357698739885146,True,5.0,3.0,1.2747495959461306,8.013246941805697,0.35,-7.665436568987973,4.5,1.781089600286137,0,0.027308044245680455,0.052191221885415244,0.02488317763973479,0.02488317763973479,False,False,False
2022_IL_8928_20221108_D060,2022,IL,2022_IL,2022-09-09,60,15.584397861044309,16.238087465613845,20.62122640192341,True,2.0,2.0,1.4057436659064857,18.99639293551939,0.1925,17.081841710853436,4.5,0.843754245239591,1,0.9978531522626667,0.9984387906923073,0.0005856384296406558,0.0005856384296406558,True,True,False
2022_IN_8929_20221108_D060,2022,IN,2022_IN,2022-09-09,60,-21.495551038239668,-17.470096014885925,-3.0,True,1.0,1.0,1.0,16.0,0.105,-15.950735933322903,4.5,1.519360081563022,0,0.0013482770997172656,0.0023927345772586962,0.0010444574775414306,0.0010444574775414306,False,False,False
2022_KS_8931_20221108_D060,2022,KS,2022_KS,2022-09-09,60,-23.66328612885694,-16.0668565112627,-19.497573834197475,True,2.0,2.0,1.7066172531122916,10.19533373972308,0.1925,-16.727269595927645,4.5,-0.6604130846649454,0,0.002290156880221413,0.0017848667082950775,-0.0005052901719263354,0.0005052901719263354,False,False,False
2022_KY_8932_20221108_D060,2022,KY,2022_KY,2022-09-09,60,-23.619806488332387,-27.480205800525937,-16.0,True,1.0,1.0,1.0,230.00000000000003,0.105,-26.274784191470715,4.5,1.2054216090552217,0,3.0626186969739686e-05,4.831562348082946e-05,1.7689436511089772e-05,1.7689436511089772e-05,False,False,False
2022_LA_8933_20221108_D060,2022,LA,2022_LA,2022-09-09,60,-55.0418251781291,-20.008880912582107,,False,0.0,,0.0,,0.0,-20.008880912582107,4.5,0.0,0,0.0005165594905460966,0.0005165594905460966,0.0,0.0,False,False,False
2022_MD_8935_20221108_D060,2022,MD,2022_MD,2022-09-09,60,31.743055937654752,32.97809409418468,,False,0.0,,0.0,,0.0,32.97809409418468,4.5,0.0,1,0.9999961715550726,0.9999961715550726,0.0,0.0,True,True,False
2022_MO_8936_20221108_D060,2022,MO,2022_MO,2022-09-09,60,-13.652645873736844,-16.751641288802887,-11.02120838693092,True,4.0,3.0,1.90948029517474,19.04785180121557,0.35,-14.7459897731477,4.5,2.0056515156551864,0,0.001768518518069318,0.0037686561637476396,0.0020001376456783215,0.0020001376456783215,False,False,False
2022_NC_8940_20221108_D060,2022,NC,2022_NC,2022-09-09,60,-3.299253218639862,-2.448365066373442,-0.6859558166798252,True,16.0,11.0,3.3152241835892746,15.63668835374695,0.35,-1.8315218289806765,4.5,0.6168432373927657,0,0.28373163250838596,0.33342776765412285,0.0496961351457369,0.0496961351457369,False,False,False
2022_NH_8938_20221108_D060,2022,NH,2022_NH,2022-09-09,60,9.349948447759571,6.416695443190077,5.685600985216933,True,10.0,6.0,1.909519665974637,68.97085948932659,0.35,6.160812382899477,4.5,-0.2558830602905999,1,0.9188584414892952,0.9113439538872073,-0.007514487602087838,0.007514487602087838,True,True,False
2022_NV_8937_20221108_D060,2022,NV,2022_NV,2022-09-09,60,0.801857785545522,1.3662346800876135,2.4324212686642217,True,17.0,14.0,5.123445598839772,24.588773549574196,0.35,1.7393999860894265,4.5,0.3731653060018129,1,0.6263852279869734,0.6587839380667123,0.032398710079738935,0.032398710079738935,True,True,False
2022_NY_8939_20221108_D060,2022,NY,2022_NY,2022-09-09,60,14.075069326686034,22.353669786024497,22.513996910233033,True,4.0,3.0,1.9765524553547105,13.922742839203764,0.35,22.409784279497483,4.5,0.056114493472986,1,0.9997871382248198,0.9997916074138921,4.46918907226479e-06,4.46918907226479e-06,True,True,False
2022_OH_8942_20221108_D060,2022,OH,2022_OH,2022-09-09,60,-6.114454849606801,-9.233395295405431,4.784454133007224,True,16.0,10.0,9.037040662437786,12.510624981271604,0.35,-4.327147995461003,4.5,4.906247299944429,0,0.02953282314782536,0.1629250230842667,0.13339219993644136,0.13339219993644136,False,False,False
2022_OK_8943_20221108_D060,2022,OK,2022_OK_REGULAR,2022-09-09,60,-33.40665086133072,-34.96007899381302,-23.7836544889738,True,2.0,2.0,1.9915310128117605,2.0,0.1925,-32.80861727663147,4.5,2.1514617171815473,0,1.809100902220586e-06,4.08188275553907e-06,2.2727818533184833e-06,2.2727818533184833e-06,False,False,False
2022_OK_9482_20221108_D060,2022,OK,2022_OK_SPECIAL,2022-09-09,60,-27.35172468172955,-34.96007899381302,-21.586900812144993,True,2.0,2.0,1.9915310128117605,2.0,0.1925,-32.38574219384193,4.5,2.5743367999710927,0,1.809100902220586e-06,4.789846606597999e-06,2.9807457043774124e-06,2.9807457043774124e-06,False,False,False
2022_OR_8944_20221108_D060,2022,OR,2022_OR,2022-09-09,60,15.408528397166307,15.534313970883458,,False,0.0,,0.0,,0.0,15.534313970883458,4.5,0.0,1,0.9972002535621824,0.9972002535621824,0.0,0.0,True,True,False
2022_PA_8945_20221108_D060,2022,PA,2022_PA,2022-09-09,60,5.035095542957677,0.098410518698115,13.25032829616876,True,16.0,15.0,10.493829968959444,15.845377778128992,0.35,4.70158174081284,4.5,4.603171222114725,1,0.5093041871196053,0.8554797385549496,0.3461755514353443,0.3461755514353443,True,True,False
2022_SC_8946_20221108_D060,2022,SC,2022_SC,2022-09-09,60,-25.896486784856165,-12.933217499164188,-17.0,True,1.0,1.0,1.0,2.0,0.105,-13.36022966175195,4.5,-0.4270121625877614,0,0.00745320319366752,0.006348703284642012,-0.0011044999090255078,0.0011044999090255078,False,False,False
2022_SD_8947_20221108_D060,2022,SD,2022_SD,2022-09-09,60,-45.39410721732374,-27.949559723362995,-35.0,True,1.0,1.0,1.0,174.0,0.105,-28.68985595240988,4.5,-0.7402962290468835,0,2.5644787232111314e-05,1.938210275986477e-05,-6.262684472246543e-06,6.262684472246543e-06,False,False,False
2022_UT_8948_20221108_D060,2022,UT,2022_UT,2022-09-09,60,-10.854978816433643,-22.467210243703263,,False,0.0,,0.0,,0.0,-22.467210243703263,4.5,0.0,0,0.00020391605939337445,0.00020391605939337445,0.0,0.0,False,False,False
2022_VT_8949_20221108_D060,2022,VT,2022_VT,2022-09-09,60,41.90937868850685,35.51837310561312,6.5,True,1.0,1.0,1.0,2.0,0.105,32.471443929523744,4.5,-3.046929176089378,1,0.9999985352697622,0.9999953629228691,-3.172346893176581e-06,3.172346893176581e-06,True,True,False
2022_WA_8950_20221108_D060,2022,WA,2022_WA,2022-09-09,60,14.550585979180894,18.771006369581382,6.529818464597174,True,11.0,6.0,2.844788626176955,10.589538401795346,0.35,14.486590602836907,4.5,-4.284415766744475,1,0.9991752554263897,0.9958444674209871,-0.0033307880054026517,0.0033307880054026517,True,True,False
2022_WI_8951_20221108_D060,2022,WI,2022_WI,2022-09-09,60,-1.0091205339674616,-0.4418734669320106,4.449696020777492,True,5.0,4.0,3.7109602870413183,21.66030482241623,0.35,1.2701758537663153,4.5,1.7120493206983258,0,0.4583153888881682,0.6178443867109175,0.15952899782274926,0.15952899782274926,False,True,True
2022_AL_8917_20221108_D030,2022,AL,2022_AL,2022-10-09,30,-36.652984262818194,-26.90274966670944,,False,0.0,,0.0,,0.0,-26.90274966670944,3.5,0.0,0,2.0814934451382897e-06,2.0814934451382897e-06,0.0,0.0,False,False,False
2022_AR_8920_20221108_D030,2022,AR,2022_AR,2022-10-09,30,-35.782880140816665,-29.504866555966306,-12.999999999999998,True,1.0,1.0,1.0,27.0,0.15,-27.029136572571357,3.5,2.475729983394949,0,5.872614621002262e-07,1.957416743313099e-06,1.3701552812128728e-06,1.3701552812128728e-06,False,False,False
2022_AZ_8919_20221108_D030,2022,AZ,2022_AZ,2022-10-09,30,4.992147589578039,-0.7663366417413773,10.308820963805193,True,26.0,19.0,16.10174003922585,14.24465135647954,0.5,4.771242161031908,3.5,5.537578802773285,1,0.40789877598983487,0.9105351670605251,0.5026363910706901,0.5026363910706901,False,True,True
2022_CA_8921_20221108_D030,2022,CA,2022_CA_REGULAR,2022-10-09,30,22.12900637700405,28.737822721335142,,False,0.0,,0.0,,0.0,28.737822721335142,3.5,0.0,1,0.999999147244957,0.999999147244957,0.0,0.0,True,True,False
2022_CA_9480_20221108_D030,2022,CA,2022_CA_SPECIAL,2022-10-09,30,21.787140037865683,28.737822721335142,,False,0.0,,0.0,,0.0,28.737822721335142,3.5,0.0,1,0.999999147244957,0.999999147244957,0.0,0.0,True,True,False
2022_CO_8922_20221108_D030,2022,CO,2022_CO,2022-10-09,30,15.047246386477951,12.796638984600303,7.30298457972424,True,11.0,10.0,6.238073999831832,11.923602963949827,0.5,10.049811782162273,3.5,-2.7468272024380305,1,0.9980202889956057,0.9925130592501233,-0.005507229745482345,0.005507229745482345,True,True,False
2022_FL_8924_20221108_D030,2022,FL,2022_FL,2022-10-09,30,-16.587594994456367,-4.469509324283111,-3.855732114254167,True,39.0,22.0,12.197953914451068,24.59083660457446,0.5,-4.162620719268639,3.5,0.3068886050144721,0,0.10215937011172162,0.11668303028025434,0.014523660168532723,0.014523660168532723,False,False,False
2022_GA_8925_20221108_D030,2022,GA,2022_GA,2022-10-09,30,0.9774140180497994,-0.841340674182705,4.331228589441867,True,40.0,27.0,12.292220223701651,16.398218677053,0.5,1.744943957629581,3.5,2.586284631812286,1,0.3991202813420345,0.7002610613144038,0.3011407799723693,0.3011407799723693,False,True,True
2022_IA_8930_20221108_D030,2022,IA,2022_IA,2022-10-09,30,-12.196840548191474,-9.44652616927411,-9.480832972596309,True,8.0,4.0,3.644304424438028,10.46967957389045,0.5,-9.46367957093521,3.5,-0.0171534016610994,0,0.010013959968107845,0.009931602544329397,-8.235742377844801e-05,8.235742377844801e-05,False,False,False
2022_IL_8928_20221108_D030,2022,IL,2022_IL,2022-10-09,30,15.584397861044309,16.238087465613845,19.232440024481853,True,3.0,3.0,1.475889716435508,22.37296852002686,0.375,17.36096967518935,3.5,1.1228822095755042,1,0.9996280391651442,0.9997845123696946,0.00015647320455036695,0.00015647320455036695,True,True,False
2022_IN_8929_20221108_D030,2022,IN,2022_IN,2022-10-09,30,-21.495551038239668,-17.470096014885925,-2.2545992718670416,True,2.0,2.0,1.6117515130537363,21.401775971612377,0.275,-13.285834410555733,3.5,4.184261604330192,0,0.00020435283128906808,0.0015612415049390423,0.0013568886736499742,0.0013568886736499742,False,False,False
2022_KS_8931_20221108_D030,2022,KS,2022_KS,2022-10-09,30,-23.66328612885694,-16.0668565112627,-14.67580469277724,True,3.0,3.0,1.984066437038183,27.512287293282043,0.375,-15.545212079330652,3.5,0.5216444319320477,0,0.00040424593202852615,0.0005209087871287473,0.00011666285510022117,0.00011666285510022117,False,False,False
2022_KY_8932_20221108_D030,2022,KY,2022_KY,2022-10-09,30,-23.619806488332387,-27.480205800525937,-16.0,True,1.0,1.0,1.0,260.0,0.15,-25.758174930447044,3.5,1.7220308700788929,0,1.571888055013407e-06,3.631604027771182e-06,2.059715972757775e-06,2.059715972757775e-06,False,False,False
2022_LA_8933_20221108_D030,2022,LA,2022_LA,2022-10-09,30,-55.0418251781291,-20.008880912582107,,False,0.0,,0.0,,0.0,-20.008880912582107,3.5,0.0,0,5.9466798164697173e-05,5.9466798164697173e-05,0.0,0.0,False,False,False
2022_MD_8935_20221108_D030,2022,MD,2022_MD,2022-10-09,30,31.743055937654752,32.97809409418468,23.0,True,1.0,1.0,1.0,27.0,0.15,31.481379980056975,3.5,-1.4967141141277018,1,0.9999998915282591,0.9999997754001753,-1.1612808381578077e-07,1.1612808381578077e-07,True,True,False
2022_MO_8936_20221108_D030,2022,MO,2022_MO,2022-10-09,30,-13.652645873736844,-16.751641288802887,-11.228105998860018,True,6.0,4.0,2.473566140780622,20.579693119231152,0.5,-13.989873643831451,3.5,2.7617676449714352,0,0.0002897843083895398,0.001109123254642667,0.0008193389462531273,0.0008193389462531273,False,False,False
2022_NC_8940_20221108_D030,2022,NC,2022_NC,2022-10-09,30,-3.299253218639862,-2.448365066373442,-0.7291726870396391,True,24.0,13.0,8.569009415090637,16.442646719412465,0.5,-1.5887688767065409,3.5,0.8595961896669013,0,0.23315075748659844,0.31591789176852864,0.0827671342819302,0.0827671342819302,False,False,False
2022_NH_8938_20221108_D030,2022,NH,2022_NH,2022-10-09,30,9.349948447759571,6.416695443190077,7.100383844566616,True,18.0,10.0,7.205857235824577,11.95291884107509,0.5,6.758539643878347,3.5,0.3418442006882696,1,0.9577242931310033,0.9639655898114057,0.006241296680402408,0.006241296680402408,True,True,False
2022_NV_8937_20221108_D030,2022,NV,2022_NV,2022-10-09,30,0.801857785545522,1.3662346800876135,0.1634235679683818,True,26.0,17.0,10.097961436873277,13.877151798072834,0.5,0.7648291240279976,3.5,-0.6014055560596159,1,0.6602436986321978,0.5919241594681645,-0.06831953916403333,0.06831953916403333,True,True,False
2022_NY_8939_20221108_D030,2022,NY,2022_NY,2022-10-09,30,14.075069326686034,22.353669786024497,20.193497117472315,True,6.0,4.0,2.4738477208003777,13.049729587918034,0.5,21.273583451748408,3.5,-1.0800863342760891,1,0.9999809851307708,0.9999678491566408,-1.3135974129996342e-05,1.3135974129996342e-05,True,True,False
2022_OH_8942_20221108_D030,2022,OH,2022_OH,2022-10-09,30,-6.114454849606801,-9.233395295405431,2.6887813385130457,True,25.0,16.0,11.888333051404189,17.496434762722668,0.5,-3.272306978446193,3.5,5.961088316959239,0,0.011095389372014465,0.1692044292323958,0.15810903986038133,0.15810903986038133,False,False,False
2022_OK_8943_20221108_D030,2022,OK,2022_OK_REGULAR,2022-10-09,30,-33.40665086133072,-34.96007899381302,-18.37387804650213,True,5.0,4.0,4.011056056959601,16.841741486526637,0.5,-26.666978520157578,3.5,8.293100473655443,0,4.137508179360436e-08,2.334359445519273e-06,2.2929843637256684e-06,2.2929843637256684e-06,False,False,False
2022_OK_9482_20221108_D030,2022,OK,2022_OK_SPECIAL,2022-10-09,30,-27.35172468172955,-34.96007899381302,-12.562227373624648,True,5.0,4.0,4.011056056959601,16.841741486526637,0.5,-23.761153183718832,3.5,11.198925810094188,0,4.137508179360436e-08,9.59067832610448e-06,9.549303244310877e-06,9.549303244310877e-06,False,False,False
2022_OR_8944_20221108_D030,2022,OR,2022_OR,2022-10-09,30,15.408528397166307,15.534313970883458,19.5,True,1.0,1.0,1.0,8.0,0.15,16.129166875250938,3.5,0.59485290436748,1,0.9994763247290683,0.9996078145319001,0.00013148980283173017,0.00013148980283173017,True,True,False
2022_PA_8945_20221108_D030,2022,PA,2022_PA,2022-10-09,30,5.035095542957677,0.098410518698115,8.85263586791207,True,26.0,21.0,15.174735309037308,21.422850266880783,0.5,4.475523193305093,3.5,4.377112674606978,1,0.5119616245942739,0.8981085575996397,0.38614693300536584,0.38614693300536584,True,True,False
2022_SC_8946_20221108_D030,2022,SC,2022_SC,2022-10-09,30,-25.896486784856165,-12.933217499164188,-17.0,True,1.0,1.0,1.0,32.0,0.15,-13.54323487428956,3.5,-0.6100173751253717,0,0.0018527331325921786,0.0013778094389694062,-0.0004749236936227724,0.0004749236936227724,False,False,False
2022_SD_8947_20221108_D030,2022,SD,2022_SD,2022-10-09,30,-45.39410721732374,-27.949559723362995,-13.003613884315223,True,2.0,2.0,1.0003285889053477,28.02891107452179,0.275,-23.839424617624857,3.5,4.110135105738138,0,1.2511181766849581e-06,9.232498424349418e-06,7.98138024766446e-06,7.98138024766446e-06,False,False,False
2022_UT_8948_20221108_D030,2022,UT,2022_UT,2022-10-09,30,-10.854978816433643,-22.467210243703263,,False,0.0,,0.0,,0.0,-22.467210243703263,3.5,0.0,0,1.7993474834169233e-05,1.7993474834169233e-05,0.0,0.0,False,False,False
2022_VT_8949_20221108_D030,2022,VT,2022_VT,2022-10-09,30,41.90937868850685,35.51837310561312,27.22739563754752,True,2.0,2.0,1.5904542050612065,12.40318957904598,0.275,33.238354301895086,3.5,-2.280018803718036,1,0.9999999684621513,0.9999999044233179,-6.403883345829087e-08,6.403883345829087e-08,True,True,False
2022_WA_8950_20221108_D030,2022,WA,2022_WA,2022-10-09,30,14.550585979180894,18.771006369581382,8.549636317585284,True,17.0,9.0,7.947889780768974,15.880899929454344,0.5,13.660321343583334,3.5,-5.110685025998048,1,0.9998914370977888,0.9986983487407077,-0.0011930883570810957,0.0011930883570810957,True,True,False
2022_WI_8951_20221108_D030,2022,WI,2022_WI,2022-10-09,30,-1.0091205339674616,-0.4418734669320106,-1.929891922674958,True,17.0,12.0,11.674962876639462,13.111892926225908,0.5,-1.1858826948034844,3.5,-0.7440092278714738,0,0.4464865550884455,0.3596973864993465,-0.08678916858909896,0.08678916858909896,False,False,False
2022_AL_8917_20221108_D014,2022,AL,2022_AL,2022-10-25,14,-36.652984262818194,-26.90274966670944,,False,0.0,,0.0,,0.0,-26.90274966670944,3.5,0.0,0,2.0814934451382897e-06,2.0814934451382897e-06,0.0,0.0,False,False,False
2022_AR_8920_20221108_D014,2022,AR,2022_AR,2022-10-25,14,-35.782880140816665,-29.504866555966306,-19.056563071152915,True,2.0,1.0,1.3041616512750436,11.851961348356433,0.3336666666666667,-26.018615959866903,3.5,3.486250596099403,0,5.872614621002262e-07,3.1996009905837457e-06,2.6123395284835196e-06,2.6123395284835196e-06,False,False,False
2022_AZ_8919_20221108_D014,2022,AZ,2022_AZ,2022-10-25,14,4.992147589578039,-0.7663366417413773,5.494853868847638,True,37.0,25.0,21.821200670132356,17.14640835288789,0.6066666666666667,3.0321189346826256,3.5,3.798455576424003,1,0.40789877598983487,0.8137367813554508,0.40583800536561593,0.40583800536561593,False,True,True
2022_CA_8921_20221108_D014,2022,CA,2022_CA_REGULAR,2022-10-25,14,22.12900637700405,28.737822721335142,25.411381644517043,True,2.0,2.0,1.957609008529891,10.735772944353691,0.3336666666666667,27.62790021537017,3.5,-1.109922505964974,1,0.999999147244957,0.9999985370485963,-6.10196360661952e-07,6.10196360661952e-07,True,True,False
2022_CA_9480_20221108_D014,2022,CA,2022_CA_SPECIAL,2022-10-25,14,21.787140037865683,28.737822721335142,22.0,True,1.0,1.0,1.0,15.0,0.182,27.511538986052145,3.5,-1.2262837352829976,1,0.999999147244957,0.9999984518810351,-6.953639218876262e-07,6.953639218876262e-07,True,True,False
2022_CO_8922_20221108_D014,2022,CO,2022_CO,2022-10-25,14,15.047246386477951,12.796638984600303,11.482032918275983,True,15.0,13.0,11.300243457475938,14.56633609418904,0.6066666666666667,11.999111304363549,3.5,-0.7975276802367546,1,0.9980202889956057,0.9970850878016412,-0.0009352011939645077,0.0009352011939645077,True,True,False
2022_FL_8924_20221108_D014,2022,FL,2022_FL,2022-10-25,14,-16.587594994456367,-4.469509324283111,-5.659653940542017,True,46.0,27.0,12.062211897900944,15.86086178152611,0.6066666666666667,-5.191530391480181,3.5,-0.7220210671970699,0,0.10215937011172162,0.07415378288703496,-0.028005587224686657,0.028005587224686657,False,False,False
2022_GA_8925_20221108_D014,2022,GA,2022_GA,2022-10-25,14,0.9774140180497994,-0.841340674182705,0.7377077523287563,True,54.0,32.0,20.266015474375997,12.698071581498349,0.6066666666666667,0.1166153712342482,3.5,0.9579560454169532,1,0.3991202813420345,0.5141732992210356,0.11505301787900113,0.11505301787900113,False,True,True
2022_IA_8930_20221108_D014,2022,IA,2022_IA,2022-10-25,14,-12.196840548191474,-9.44652616927411,-7.307718508251017,True,12.0,6.0,6.388566608362276,11.535392826136828,0.6066666666666667,-8.1489828549201,3.5,1.2975433143540105,0,0.010013959968107845,0.01865639000390663,0.008642430035798785,0.008642430035798785,False,False,False
2022_IL_8928_20221108_D014,2022,IL,2022_IL,2022-10-25,14,15.584397861044309,16.238087465613845,14.611017198481754,True,7.0,6.0,4.261508732949951,8.066427891534879,0.6066666666666667,15.250998170220376,3.5,-0.9870892953934688,1,0.9996280391651442,0.9993990168753227,-0.00022902228982146777,0.00022902228982146777,True,True,False
