year,state,state_po,dem_candidate,gop_candidate,dem_votes,gop_votes,major_party_votes,totalvotes,dem_vote_share,gop_vote_share,dem_two_party_share,gop_two_party_share,presidential_margin_dem,winner_party,source_dataset,source_doi,source_file,source_status,validation_status
2012,NEW YORK,NY,"OBAMA, BARACK H.","ROMNEY, MITT",4324228,2223397,6547625,7116784,60.760984174874494,31.241597328231403,66.04269487027739,33.957305129722606,32.08538974055478,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,OHIO,OH,"OBAMA, BARACK H.","ROMNEY, MITT",2827621,2661407,5489028,5580822,50.66674765831987,47.68844087842257,51.51405676924949,48.48594323075051,3.0281135384989852,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,OKLAHOMA,OK,"OBAMA, BARACK H.","ROMNEY, MITT",443547,891325,1334872,1334872,33.22768025698344,66.77231974301655,33.22768025698344,66.77231974301655,-33.54463948603311,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,OREGON,OR,"OBAMA, BARACK H.","ROMNEY, MITT",970488,754175,1724663,1789270,54.23932665276901,42.14987117651333,56.27116717874738,43.72883282125262,12.542334357494767,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,PENNSYLVANIA,PA,"OBAMA, BARACK H.","ROMNEY, MITT",2990274,2680434,5670708,5742040,52.0768577021407,46.68086603367444,52.73193400189183,47.26806599810817,5.463868003783659,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,RHODE ISLAND,RI,"OBAMA, BARACK H.","ROMNEY, MITT",279677,157204,436881,446049,62.7009588632639,35.24366157081397,64.01674597888213,35.98325402111788,28.033491957764248,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,SOUTH CAROLINA,SC,"OBAMA, BARACK H.","ROMNEY, MITT",865941,1071645,1937586,1964118,44.08803340736147,54.56113125586141,44.69174529543463,55.30825470456537,-10.616509409130742,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,SOUTH DAKOTA,SD,"OBAMA, BARACK H.","ROMNEY, MITT",145039,210610,355649,363815,39.86614075835246,57.88931187554114,40.78150086180476,59.21849913819524,-18.436998276390483,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,TENNESSEE,TN,"OBAMA, BARACK H.","ROMNEY, MITT",960709,1462330,2423039,2458577,39.07581499379519,59.47871471993759,39.64892847370595,60.35107152629405,-20.7021430525881,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,TEXAS,TX,"OBAMA, BARACK H.","ROMNEY, MITT",3308124,4569843,7877967,7993851,41.383358283760856,57.16697746805639,41.99210278489362,58.00789721510638,-16.015794430212765,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,UTAH,UT,"OBAMA, BARACK H.","ROMNEY, MITT",251813,740600,992413,1017440,24.74966582796037,72.7905331026891,25.373811104852518,74.62618889514748,-49.25237779029496,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,VIRGINIA,VA,"OBAMA, BARACK H.","ROMNEY, MITT",1971820,1822522,3794342,3854489,51.15645679621864,47.28310289638912,51.96737668876448,48.03262331123552,3.9347533775289634,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,VERMONT,VT,"OBAMA, BARACK H.","ROMNEY, MITT",199239,92698,291937,299290,66.5705503023823,30.97263523672692,68.24725882639062,31.752741173609376,36.49451765278124,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,WASHINGTON,WA,"OBAMA, BARACK H.","ROMNEY, MITT",1755396,1290670,3046066,3125516,56.16339829967276,41.29462143210913,57.62829827062185,42.37170172937815,15.256596541243695,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,WISCONSIN,WI,"OBAMA, BARACK H.","ROMNEY, MITT",1620985,1410966,3031951,3071434,52.77616253515459,45.938346713619765,53.46342998287241,46.53657001712759,6.926859965744825,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,WEST VIRGINIA,WV,"OBAMA, BARACK H.","ROMNEY, MITT",238269,417655,655924,670438,35.53930415638732,62.295842419433264,36.32570236795726,63.67429763204274,-27.348595264085475,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2012,WYOMING,WY,"OBAMA, BARACK H.","ROMNEY, MITT",69286,170962,240248,250701,27.63690611525283,68.19358518713527,28.839365988478573,71.16063401152142,-42.32126802304285,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,ALASKA,AK,"CLINTON, HILLARY","TRUMP, DONALD J.",116454,163387,279841,318608,36.550871290111985,51.281512077537286,41.61434528893193,58.38565471106807,-16.77130942213614,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,ALABAMA,AL,"CLINTON, HILLARY","TRUMP, DONALD J.",729547,1318255,2047802,2123372,34.35794575797364,62.08309236440906,35.625856406039254,64.37414359396074,-28.748287187921484,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,ARKANSAS,AR,"CLINTON, HILLARY","TRUMP, DONALD J.",380494,684872,1065366,1130635,33.65312412936093,60.57410216382829,35.714862310229535,64.28513768977047,-28.57027537954093,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,ARIZONA,AZ,"CLINTON, HILLARY","TRUMP, DONALD J.",1161209,1252401,2413610,2573165,45.127654075817134,48.671616472321055,48.1108795538633,51.8891204461367,-3.778240892273402,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,CALIFORNIA,CA,"CLINTON, HILLARY","TRUMP, DONALD J.",8753788,4483810,13237598,14181595,61.726399604557876,31.617106538439437,66.12822054272988,33.871779457270115,32.25644108545976,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,COLORADO,CO,"CLINTON, HILLARY","TRUMP, DONALD J.",1338870,1202484,2541354,2780220,48.1569803828474,43.25139737143104,52.68333337268243,47.31666662731757,5.366666745364867,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,CONNECTICUT,CT,"CLINTON, HILLARY","TRUMP, DONALD J.",897572,673215,1570787,1644920,54.56630109670987,40.92691437881478,57.14154751726364,42.85845248273636,14.283095034527278,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,DELAWARE,DE,"CLINTON, HILLARY","TRUMP, DONALD J.",235603,185127,420730,441590,53.353336805634186,41.92282433931928,55.99862144368122,44.00137855631878,11.997242887362447,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,FLORIDA,FL,"CLINTON, HILLARY","TRUMP, DONALD J.",4504975,4617886,9122861,9420039,47.82331580580505,49.021941416590735,49.38116452722452,50.61883547277548,-1.2376709455509598,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,GEORGIA,GA,"CLINTON, HILLARY","TRUMP, DONALD J.",1877963,2089104,3967067,4114732,45.63998335736082,50.771326054771,47.338827400696786,52.661172599303214,-5.322345198606428,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,HAWAII,HI,"CLINTON, HILLARY","TRUMP, DONALD J.",266891,128847,395738,437664,60.98079805512905,29.439707172625575,67.44133745053546,32.55866254946454,34.882674901070914,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,IOWA,IA,"CLINTON, HILLARY","TRUMP, DONALD J.",653669,800983,1454652,1565580,41.75251344549624,51.16206134467737,44.93645215487965,55.06354784512035,-10.127095690240694,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,IDAHO,ID,"CLINTON, HILLARY","TRUMP, DONALD J.",189765,409055,598820,690255,27.492013820979203,59.26143236919689,31.689823319194417,68.31017668080558,-36.620353361611166,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,ILLINOIS,IL,"CLINTON, HILLARY","TRUMP, DONALD J.",3090729,2146015,5236744,5536424,55.8253666987933,38.76175307382527,59.02005139071148,40.97994860928852,18.04010278142296,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,INDIANA,IN,"CLINTON, HILLARY","TRUMP, DONALD J.",1033126,1557286,2590412,2734958,37.774839686752046,56.94003344841127,39.88269047549193,60.11730952450807,-20.234619049016146,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,KANSAS,KS,"CLINTON, HILLARY","TRUMP, DONALD J.",427005,671018,1098023,1184402,36.05237073223449,56.65458180583957,38.888529657393335,61.111470342606665,-22.22294068521333,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,KENTUCKY,KY,"CLINTON, HILLARY","TRUMP, DONALD J.",628854,1202971,1831825,1924149,32.68218833364776,62.51963855190009,34.32937098249014,65.67062901750987,-31.341258035019727,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,LOUISIANA,LA,"CLINTON, HILLARY","TRUMP, DONALD J.",780154,1178638,1958792,2029032,38.44956609851397,58.0886846535688,39.82832276219221,60.17167723780779,-20.343354475615584,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,MASSACHUSETTS,MA,"CLINTON, HILLARY","TRUMP, DONALD J.",1995196,1090893,3086089,3378821,59.0500650966713,32.28620279085516,64.65127868962949,35.34872131037051,29.302557379258985,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,MARYLAND,MD,"CLINTON, HILLARY","TRUMP, DONALD J.",1678006,943428,2621434,2781446,60.328548531950645,33.91861643188471,64.01099550856516,35.98900449143484,28.02199101713032,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,MAINE,ME,"CLINTON, HILLARY","TRUMP, DONALD J.",357735,335593,693328,771892,46.34521409730895,43.476678084498865,51.59679112916253,48.40320887083747,3.1935822583250655,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,MICHIGAN,MI,"CLINTON, HILLARY","TRUMP, DONALD J.",2268839,2279543,4548382,4799284,47.27453095086684,47.49756421999615,49.88233178303845,50.11766821696155,-0.235336433923095,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,MINNESOTA,MN,"CLINTON, HILLARY","TRUMP, DONALD J.",1367705,1322949,2690654,2944782,46.445033961766946,44.92519310427733,50.831693707180484,49.168306292819516,1.6633874143609688,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,MISSOURI,MO,"CLINTON, HILLARY","TRUMP, DONALD J.",1071068,1594511,2665579,2808605,38.13523083523671,56.77234783816165,40.18143900443393,59.81856099556607,-19.637121991132133,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,MISSISSIPPI,MS,"CLINTON, HILLARY","TRUMP, DONALD J.",485131,700714,1185845,1209357,40.1147882717841,57.94103808883564,40.91015267593994,59.08984732406006,-18.17969464812012,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,MONTANA,MT,"CLINTON, HILLARY","TRUMP, DONALD J.",177709,279240,456949,494526,35.93521877515035,56.466191868577184,38.89033568297556,61.10966431702444,-22.21932863404888,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,NORTH CAROLINA,NC,"CLINTON, HILLARY","TRUMP, DONALD J.",2189316,2362631,4551947,4741564,46.172866168209474,49.828094696180415,48.096254196281286,51.903745803718714,-3.807491607437427,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,NORTH DAKOTA,ND,"CLINTON, HILLARY","TRUMP, DONALD J.",93758,216794,310552,344360,27.226739458706007,62.9556278313393,30.190757103480255,69.80924289651975,-39.6184857930395,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,NEBRASKA,NE,"CLINTON, HILLARY","TRUMP, DONALD J.",284494,495961,780455,844227,33.69875637713553,58.74735112712576,36.45232588682243,63.54767411317757,-27.095348226355142,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,NEW HAMPSHIRE,NH,"CLINTON, HILLARY","TRUMP, DONALD J.",348526,345790,694316,744296,46.82626266969055,46.458666981953414,50.197028442380706,49.802971557619294,0.39405688476141165,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,NEW JERSEY,NJ,"CLINTON, HILLARY","TRUMP, DONALD J.",2148278,1601933,3750211,3874046,55.453084449694195,41.35038665002945,57.284190142901295,42.715809857098705,14.56838028580259,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,NEW MEXICO,NM,"CLINTON, HILLARY","TRUMP, DONALD J.",385234,319667,704901,798319,48.255647178634106,40.04251433324273,54.65079493432411,45.34920506567589,9.301589868648222,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,NEVADA,NV,"CLINTON, HILLARY","TRUMP, DONALD J.",539260,512058,1051318,1125385,47.91782367811904,45.50069531760242,51.2937094199852,48.7062905800148,2.587418839970397,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,NEW YORK,NY,"CLINTON, HILLARY","TRUMP, DONALD J.",4379789,2527142,6906931,7802084,56.13614259984897,32.390602305742924,63.41150649977537,36.58849350022463,26.82301299955074,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,OHIO,OH,"CLINTON, HILLARY","TRUMP, DONALD J.",2394164,2841005,5235169,5496487,43.55807627672002,51.68765067578619,45.7323154228641,54.2676845771359,-8.535369154271805,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,OKLAHOMA,OK,"CLINTON, HILLARY","TRUMP, DONALD J.",420375,949136,1369511,1452992,28.931680284543894,65.32286481962736,30.695262761671867,69.30473723832813,-38.60947447665626,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,OREGON,OR,"CLINTON, HILLARY","TRUMP, DONALD J.",1002106,782403,1784509,2001336,50.07185200286209,39.094035184496754,56.155838945054356,43.844161054945644,12.311677890108712,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,PENNSYLVANIA,PA,"CLINTON, HILLARY","TRUMP, DONALD J.",2926441,2970733,5897174,6115402,47.85361616456285,48.577885803746014,49.62446419250983,50.37553580749017,-0.7510716149803329,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,RHODE ISLAND,RI,"CLINTON, HILLARY","TRUMP, DONALD J.",252525,180543,433068,464144,54.40660657037471,38.89805749939674,58.31070409265981,41.68929590734019,16.621408185319623,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,SOUTH CAROLINA,SC,"CLINTON, HILLARY","TRUMP, DONALD J.",855373,1155389,2010762,2103027,40.67341978966509,54.939332685695426,42.53974363947598,57.46025636052402,-14.920512721048041,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,SOUTH DAKOTA,SD,"CLINTON, HILLARY","TRUMP, DONALD J.",117458,227721,345179,370093,31.737428159948987,61.5307503789588,34.02814192056875,65.97185807943126,-31.943716158862507,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,TENNESSEE,TN,"CLINTON, HILLARY","TRUMP, DONALD J.",870695,1522925,2393620,2508027,34.71633279865009,60.722033694214616,36.37565695473801,63.62434304526199,-27.248686090523975,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,TEXAS,TX,"CLINTON, HILLARY","TRUMP, DONALD J.",3877868,4685047,8562915,8969226,43.23525798101196,52.234685579335384,45.28677442202801,54.71322557797199,-9.42645115594398,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,UTAH,UT,"CLINTON, HILLARY","TRUMP, DONALD J.",310674,515211,825885,1131317,27.46126859226901,45.54081658810042,37.617101654588716,62.382898345411284,-24.76579669082257,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,VIRGINIA,VA,"CLINTON, HILLARY","TRUMP, DONALD J.",1981473,1769443,3750916,3982752,49.7513528334177,44.42764701392404,52.8263762771547,47.1736237228453,5.6527525543094015,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,VERMONT,VT,"CLINTON, HILLARY","TRUMP, DONALD J.",178573,95369,273942,320467,55.72274212321393,29.75938240130809,65.18642632382037,34.81357367617963,30.37285264764074,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,WASHINGTON,WA,"CLINTON, HILLARY","TRUMP, DONALD J.",1742718,1221747,2964465,3317019,52.5386800618266,36.83268018663746,58.786931200064764,41.213068799935236,17.573862400129528,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,WISCONSIN,WI,"CLINTON, HILLARY","TRUMP, DONALD J.",1382536,1405284,2787820,2976150,46.453841372242664,47.21818456731012,49.59201096197029,50.40798903802971,-0.8159780760594231,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,WEST VIRGINIA,WV,"CLINTON, HILLARY","TRUMP, DONALD J.",188794,489371,678165,713051,26.47692801777152,68.63057481161937,27.838947748704225,72.16105225129577,-44.32210450259154,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2016,WYOMING,WY,"CLINTON, HILLARY","TRUMP, DONALD J.",55973,174419,230392,258788,21.628900876393033,67.3984110546084,24.29468037084621,75.70531962915379,-51.41063925830758,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,ALASKA,AK,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",153778,189951,343729,359530,42.771952271020496,52.83314327038077,44.73815127615069,55.26184872384931,-10.523697447698623,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,ALABAMA,AL,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",849624,1441170,2290794,2323282,36.569990212122335,62.031643166864804,37.08862516664528,62.91137483335472,-25.82274966670944,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,ARKANSAS,AR,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",423932,760647,1184579,1219069,34.77506195301496,62.39572985614432,35.78756672201685,64.21243327798315,-28.424866555966304,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,ARIZONA,AZ,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1672143,1661686,3333829,3387326,49.364690614366616,49.055981030464736,50.15683167912931,49.84316832087069,0.3136633582586228,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,CALIFORNIA,CA,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",11110250,6006429,17116679,17500881,63.483946893873515,34.32072362528492,64.90891136066757,35.09108863933243,29.81782272133514,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,COLORADO,CO,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1804352,1364607,3168959,3279980,55.011067140653296,41.60412563491241,56.93831949230015,43.06168050769985,13.876638984600305,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,CONNECTICUT,CT,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1080831,714717,1795548,1823857,59.260731515683524,39.187118288330716,60.195049088077845,39.804950911922155,20.39009817615569,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,DELAWARE,DE,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",296268,200603,496871,504346,58.743005793641665,39.77487677110555,59.62674416498447,40.37325583501553,19.253488329968945,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,FLORIDA,FL,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",5297045,5668731,10965776,11067456,47.86145072544223,51.21981962250403,48.305245337858445,51.694754662141555,-3.389509324283111,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,GEORGIA,GA,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",2473633,2461854,4935487,4999960,49.473055784446274,49.2374738997912,50.11932966290865,49.88067033709135,0.2386593258172951,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,HAWAII,HI,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",366130,196864,562994,579784,63.14937976901743,33.954714169414814,65.03266464651489,34.96733535348512,30.06532929302977,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,IOWA,IA,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",759061,897672,1656733,1700130,44.64723285866375,52.80019763194579,45.816736915362945,54.183263084637055,-8.36652616927411,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,IDAHO,ID,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",287021,554119,841140,868014,33.06640215480395,63.837564831903634,34.12285707492213,65.87714292507788,-31.754285850155746,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,ILLINOIS,IL,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",3471915,2446891,5918806,6033743,57.5416453766758,40.55345081817373,58.65904373280692,41.34095626719308,17.318087465613843,D,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,INDIANA,IN,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",1242416,1729519,2971935,3033118,40.96167705971215,57.02115776570513,41.80495199255704,58.19504800744296,-16.390096014885927,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,KANSAS,KS,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",570323,771406,1341729,1372303,41.55955353883217,56.212512834264736,42.50657174436865,57.49342825563135,-14.986856511262701,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,KENTUCKY,KY,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",772474,1326646,2099120,2136768,36.151514811154044,62.086571869290445,36.79989709973703,63.20010290026297,-26.40020580052594,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
2020,LOUISIANA,LA,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",856034,1255776,2111810,2148062,39.85145680152621,58.46088241400854,40.53555954370895,59.46444045629105,-18.928880912582102,R,"MIT Election Data and Science Lab, U.S. President 1976-2024",10.7910/DVN/42MVDX,1976-2024-president.csv,authoritative_academic,validated
