race_id,cycle,election_date,state,state_name,senate_class,seat_id,election_type,special_election,actual_margin_dem,winner_party,presidential_result_year,presidential_margin_dem,senate_overperformance_dem,model_incumbent_name,model_incumbent_party,model_incumbent_running,model_open_seat,incumbent_party_dem,incumbent_running_indicator,open_seat_indicator,major_party_contested,backtest_scorable,backtest_exclusion_reason,presidential_baseline_available,historical_baseline_scorable,baseline_method,lookahead_protection,baseline_validation_status,president,president_party,president_party_dem,midterm_indicator,generic_ballot_dem,generic_ballot_gop,generic_ballot_margin_dem,generic_ballot_components_available,presidential_approval,presidential_disapproval,approval_net,presidential_approval_centered,approval_net_dem_oriented,approval_centered_dem_oriented,approval_poll_start,approval_poll_end,approval_observation_pre_election,generic_ballot_source,approval_source,national_environment_source_status,national_environment_notes,national_environment_scorable,national_environment_validation_status,national_environment_matched,historical_fundamentals_scorable,fundamentals_exclusion_reason,production_formula,production_formula_label,production_baseline_margin_dem,production_national_environment_margin_dem,production_predicted_margin_dem,production_prediction_error_dem,model_incumbent_name_baseline,model_incumbent_party_baseline,model_incumbent_running_baseline,model_open_seat_baseline,lineage_appointed_incumbent,incumbency_source,incumbency_override_applied,incumbency_audit_flag,senate_overperformance_dem_baseline,senate_overperformance_abs,forecast_error_dem,absolute_error,squared_error,actual_winner_party,predicted_winner_party,winner_correct,incumbency_category
2018_NM,2018,2018-11-06,NM,New Mexico,1,NM_CLASS_1,regular,False,27.83688334059555,D,2016,9.301589868648222,18.535293471947327,Martin Heinrich,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,9.301589868648222,6.57,15.871589868648222,-11.965293471947327,Martin Heinrich,D,True,False,False,audited_senate_seat_lineage,False,False,18.535293471947327,18.535293471947327,11.965293471947327,11.965293471947327,143.1682478698253,D,D,True,elected_incumbent_running
2018_NV,2018,2018-11-06,NV,Nevada,1,NV_CLASS_1,regular,False,5.247548248472796,D,2016,2.587418839970397,2.660129408502399,Dean Heller,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,2.587418839970397,6.57,9.157418839970397,3.909870591497601,Dean Heller,R,True,False,False,audited_senate_seat_lineage,False,False,2.660129408502399,2.660129408502399,-3.909870591497601,3.909870591497601,15.2870880422578,D,D,True,elected_incumbent_running
2018_NY,2018,2018-11-06,NY,New York,1,NY_CLASS_1,regular,False,33.99933379035469,D,2016,26.82301299955074,7.176320790803949,Kirsten E. Gillibrand,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,26.82301299955074,6.57,33.39301299955074,-0.6063207908039487,Kirsten E. Gillibrand,D,True,False,False,audited_senate_seat_lineage,False,False,7.176320790803949,7.176320790803949,0.6063207908039487,0.6063207908039487,0.36762490136112574,D,D,True,elected_incumbent_running
2018_OH,2018,2018-11-06,OH,Ohio,1,OH_CLASS_1,regular,False,6.847342539013482,D,2016,-8.535369154271805,15.382711693285287,Sherrod Brown,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-8.535369154271805,6.57,-1.965369154271805,-8.812711693285287,Sherrod Brown,D,True,False,False,audited_senate_seat_lineage,False,False,15.382711693285287,15.382711693285287,8.812711693285287,8.812711693285287,77.66388738896724,D,R,False,elected_incumbent_running
2018_PA,2018,2018-11-06,PA,Pennsylvania,1,PA_CLASS_1,regular,False,13.085564092459125,D,2016,-0.7510716149803329,13.836635707439456,"Robert P. Casey, Jr.",D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-0.7510716149803329,6.57,5.818928385019667,-7.266635707439457,"Robert P. Casey, Jr.",D,True,False,False,audited_senate_seat_lineage,False,False,13.836635707439456,13.836635707439456,7.266635707439457,7.266635707439457,52.80399450463414,D,D,True,elected_incumbent_running
2018_RI,2018,2018-11-06,RI,Rhode Island,1,RI_CLASS_1,regular,False,23.159474112658216,D,2016,16.621408185319623,6.538065927338593,Sheldon Whitehouse,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,16.621408185319623,6.57,23.191408185319624,0.03193407266140724,Sheldon Whitehouse,D,True,False,False,audited_senate_seat_lineage,False,False,6.538065927338593,6.538065927338593,-0.03193407266140724,0.03193407266140724,0.0010197849967440375,D,D,True,elected_incumbent_running
2018_TN,2018,2018-11-06,TN,Tennessee,1,TN_CLASS_1,regular,False,-10.937204153944108,R,2016,-27.248686090523975,16.311481936579867,Bob Corker,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-27.248686090523975,6.57,-20.678686090523975,-9.741481936579866,Bob Corker,R,False,True,False,audited_senate_seat_lineage,False,False,16.311481936579867,16.311481936579867,9.741481936579866,9.741481936579866,94.89647032071183,R,R,True,open_seat
2018_TX,2018,2018-11-06,TX,Texas,1,TX_CLASS_1,regular,False,-2.5874814972216456,R,2016,-9.42645115594398,6.838969658722334,Ted Cruz,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-9.42645115594398,6.57,-2.8564511559439794,-0.2689696587223338,Ted Cruz,R,True,False,False,audited_senate_seat_lineage,False,False,6.838969658722334,6.838969658722334,0.2689696587223338,0.2689696587223338,0.07234467731320872,R,R,True,elected_incumbent_running
2018_UT,2018,2018-11-06,UT,Utah,1,UT_CLASS_1,regular,False,-33.878940101996875,R,2016,-24.76579669082257,-9.113143411174306,Orrin G. Hatch,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-24.76579669082257,6.57,-18.19579669082257,15.683143411174306,Orrin G. Hatch,R,False,True,False,audited_senate_seat_lineage,False,False,-9.113143411174306,9.113143411174306,-15.683143411174306,15.683143411174306,245.96098725546005,R,R,True,open_seat
2018_VA,2018,2018-11-06,VA,Virginia,1,VA_CLASS_1,regular,False,16.319900580969303,D,2016,5.6527525543094015,10.667148026659902,Tim Kaine,D,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,5.6527525543094015,6.57,12.222752554309402,-4.097148026659902,Tim Kaine,D,False,True,False,audited_senate_seat_lineage,False,False,10.667148026659902,10.667148026659902,4.097148026659902,4.097148026659902,16.786621952363127,D,D,True,open_seat
2018_VT,2018,2018-11-06,VT,Vermont,1,VT_CLASS_1,regular,False,42.16474561566585,D,2016,30.37285264764074,11.79189296802511,Bernard Sanders,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,30.37285264764074,6.57,36.94285264764074,-5.221892968025109,Bernard Sanders,D,True,False,False,audited_senate_seat_lineage,True,False,11.79189296802511,11.79189296802511,5.221892968025109,5.221892968025109,27.268166169510085,D,D,True,elected_incumbent_running
2018_WA,2018,2018-11-06,WA,Washington,1,WA_CLASS_1,regular,False,16.867519849859107,D,2016,17.573862400129528,-0.7063425502704206,Maria Cantwell,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,17.573862400129528,6.57,24.143862400129528,7.276342550270421,Maria Cantwell,D,True,False,False,audited_senate_seat_lineage,False,False,-0.7063425502704206,0.7063425502704206,-7.276342550270421,7.276342550270421,52.94516090887585,D,D,True,elected_incumbent_running
2018_WI,2018,2018-11-06,WI,Wisconsin,1,WI_CLASS_1,regular,False,10.83712500456204,D,2016,-0.8159780760594231,11.653103080621465,Tammy Baldwin,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-0.8159780760594231,6.57,5.754021923940577,-5.083103080621463,Tammy Baldwin,D,True,False,False,audited_senate_seat_lineage,False,False,11.653103080621465,11.653103080621465,5.083103080621463,5.083103080621463,25.837936928223407,D,D,True,elected_incumbent_running
2018_WV,2018,2018-11-06,WV,West Virginia,1,WV_CLASS_1,regular,False,3.3894179136536167,D,2016,-44.32210450259154,47.71152241624516,"Joe Manchin, III",D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-44.32210450259154,6.57,-37.75210450259154,-41.14152241624516,"Joe Manchin, III",D,True,False,False,audited_senate_seat_lineage,False,False,47.71152241624516,47.71152241624516,41.14152241624516,41.14152241624516,1692.6248667264028,D,R,False,elected_incumbent_running
2018_WY,2018,2018-11-06,WY,Wyoming,1,WY_CLASS_1,regular,False,-37.97819051140363,R,2016,-51.41063925830758,13.432448746903953,John Barrasso,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,1,49.7,42.4,7.3,True,40.0,54.0,-14.0,-10.0,14.0,10.0,2018-10-29,2018-11-04,True,RealClearPolitics final 2018 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-51.41063925830758,6.57,-44.84063925830758,-6.862448746903951,John Barrasso,R,True,False,False,audited_senate_seat_lineage,False,False,13.432448746903953,13.432448746903953,6.862448746903951,6.862448746903951,47.09320280388361,R,R,True,elected_incumbent_running
2020_AK,2020,2020-11-03,AK,Alaska,2,AK_CLASS_2,regular,False,-13.359036716293971,R,2016,-16.77130942213614,3.4122727058421702,Dan Sullivan,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-16.77130942213614,6.12,-10.65130942213614,2.7077272941578308,Dan Sullivan,R,True,False,False,audited_senate_seat_lineage,False,False,3.4122727058421702,3.4122727058421702,-2.7077272941578308,2.7077272941578308,7.331787099527288,R,R,True,elected_incumbent_running
2020_AL,2020,2020-11-03,AL,Alabama,2,AL_CLASS_2,regular,False,-20.39295082406724,R,2016,-28.748287187921484,8.355336363854246,Doug Jones,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-28.748287187921484,6.12,-22.628287187921483,-2.2353363638542447,Doug Jones,D,True,False,False,audited_senate_seat_lineage,False,False,8.355336363854246,8.355336363854246,2.2353363638542447,2.2353363638542447,4.996728659569117,R,R,True,elected_incumbent_running
2020_AZ,2020,2020-11-03,AZ,Arizona,3,AZ_CLASS_3,special,True,2.3495227373552865,D,2016,-3.778240892273402,6.127763629628689,Martha McSally,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-3.778240892273402,6.12,2.341759107726598,-0.007763629628688484,Martha McSally,R,True,False,True,audited_senate_seat_lineage,False,False,6.127763629628689,6.127763629628689,0.007763629628688484,0.007763629628688484,6.027394501144969e-05,D,D,True,appointed_incumbent_running
2020_CO,2020,2020-11-03,CO,Colorado,2,CO_CLASS_2,regular,False,9.543169885775072,D,2016,5.366666745364867,4.176503140410205,Cory Gardner,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,5.366666745364867,6.12,11.486666745364868,1.9434968595897963,Cory Gardner,R,True,False,False,audited_senate_seat_lineage,False,False,4.176503140410205,4.176503140410205,-1.9434968595897963,1.9434968595897963,3.7771800432354006,D,D,True,elected_incumbent_running
2020_DE,2020,2020-11-03,DE,Delaware,2,DE_CLASS_2,regular,False,22.130005147972824,D,2016,11.997242887362448,10.132762260610376,Christopher A. Coons,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,11.997242887362448,6.12,18.117242887362448,-4.012762260610376,Christopher A. Coons,D,True,False,False,audited_senate_seat_lineage,False,False,10.132762260610376,10.132762260610376,4.012762260610376,4.012762260610376,16.1022609601789,D,D,True,elected_incumbent_running
2020_GA_REGULAR,2020,2020-11-03,GA,Georgia,2,GA_CLASS_2,regular,False,-1.8212843302317765,R,2016,-5.322345198606428,3.501060868374651,David Perdue,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-5.322345198606428,6.12,0.7976548013935725,2.618939131625349,David Perdue,R,True,False,False,audited_senate_seat_lineage,False,False,3.501060868374651,3.501060868374651,-2.618939131625349,2.618939131625349,6.858842175158537,R,D,False,elected_incumbent_running
2020_IA,2020,2020-11-03,IA,Iowa,2,IA_CLASS_2,regular,False,-6.799246352762225,R,2016,-10.127095690240694,3.327849337478469,Joni Ernst,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-10.127095690240694,6.12,-4.007095690240694,2.7921506625215313,Joni Ernst,R,True,False,False,audited_senate_seat_lineage,False,False,3.327849337478469,3.327849337478469,-2.7921506625215313,2.7921506625215313,7.796105322219426,R,R,True,elected_incumbent_running
2020_ID,2020,2020-11-03,ID,Idaho,2,ID_CLASS_2,regular,False,-30.641627543035987,R,2016,-36.620353361611166,5.978725818575178,James E. Risch,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-36.620353361611166,6.12,-30.500353361611165,0.14127418142482284,James E. Risch,R,False,True,False,audited_senate_seat_lineage,False,False,5.978725818575178,5.978725818575178,-0.14127418142482284,0.14127418142482284,0.01995839433725376,R,R,True,open_seat
2020_IL,2020,2020-11-03,IL,Illinois,2,IL_CLASS_2,regular,False,17.129742087590202,D,2016,18.04010278142296,-0.9103606938327572,Richard J. Durbin,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,18.04010278142296,6.12,24.16010278142296,7.030360693832758,Richard J. Durbin,D,True,False,False,audited_senate_seat_lineage,False,False,-0.9103606938327572,0.9103606938327572,-7.030360693832758,7.030360693832758,49.42597148538862,D,D,True,elected_incumbent_running
2020_KS,2020,2020-11-03,KS,Kansas,2,KS_CLASS_2,regular,False,-12.0379348237619,R,2016,-22.22294068521333,10.185005861451431,Pat Roberts,R,False,True,0.0,0,1,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-22.22294068521333,6.12,-16.10294068521333,-4.06500586145143,Pat Roberts,R,False,True,False,audited_senate_seat_lineage,False,False,10.185005861451431,10.185005861451431,4.06500586145143,4.06500586145143,16.524272653634487,R,R,True,open_seat
2020_KY,2020,2020-11-03,KY,Kentucky,2,KY_CLASS_2,regular,False,-20.348541061255716,R,2016,-31.341258035019727,10.992716973764011,Mitch McConnell,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-31.341258035019727,6.12,-25.221258035019726,-4.87271697376401,Mitch McConnell,R,True,False,False,audited_senate_seat_lineage,False,False,10.992716973764011,10.992716973764011,4.87271697376401,4.87271697376401,23.743370706407894,R,R,True,elected_incumbent_running
2020_LA,2020,2020-11-03,LA,Louisiana,2,LA_CLASS_2,regular,False,-51.44061118070289,R,2016,-20.343354475615584,-31.097256705087304,Bill Cassidy,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-20.343354475615584,6.12,-14.223354475615583,37.21725670508731,Bill Cassidy,R,True,False,False,audited_senate_seat_lineage,False,False,-31.097256705087304,31.097256705087304,-37.21725670508731,37.21725670508731,1385.1241966523662,R,R,True,elected_incumbent_running
2020_MA,2020,2020-11-03,MA,Massachusetts,2,MA_CLASS_2,regular,False,33.37630608212415,D,2016,29.302557379258985,4.073748702865167,Edward J. Markey,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,29.302557379258985,6.12,35.42255737925898,2.0462512971348303,Edward J. Markey,D,True,False,False,audited_senate_seat_lineage,False,False,4.073748702865167,4.073748702865167,-2.0462512971348303,2.0462512971348303,4.187144371025976,D,D,True,elected_incumbent_running
2020_ME,2020,2020-11-03,ME,Maine,2,ME_CLASS_2,regular,False,-9.20707886851065,R,2016,3.1935822583250655,-12.400661126835717,Susan M. Collins,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,3.1935822583250655,6.12,9.313582258325066,18.520661126835716,Susan M. Collins,R,True,False,False,audited_senate_seat_lineage,True,False,-12.400661126835717,12.400661126835717,-18.520661126835716,18.520661126835716,343.0148885750836,R,D,False,elected_incumbent_running
2020_MI,2020,2020-11-03,MI,Michigan,2,MI_CLASS_2,regular,False,1.7172850548123364,D,2016,-0.235336433923095,1.9526214887354312,Gary C. Peters,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-0.235336433923095,6.12,5.884663566076905,4.167378511264569,Gary C. Peters,D,True,False,False,audited_senate_seat_lineage,False,False,1.9526214887354312,1.9526214887354312,-4.167378511264569,4.167378511264569,17.367043656149693,D,D,True,elected_incumbent_running
2020_MN,2020,2020-11-03,MN,Minnesota,2,MN_CLASS_2,regular,False,5.679457423042791,D,2016,1.6633874143609688,4.016070008681822,Tina Smith,D,True,False,1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,1.6633874143609688,6.12,7.783387414360969,2.1039299913181777,Tina Smith,D,True,False,False,audited_senate_seat_lineage,False,False,4.016070008681822,4.016070008681822,-2.1039299913181777,2.1039299913181777,4.4265214083681075,D,D,True,elected_incumbent_running
2020_MS,2020,2020-11-03,MS,Mississippi,2,MS_CLASS_2,regular,False,-10.155239628567571,R,2016,-18.17969464812012,8.024455019552548,Cindy Hyde-Smith,R,True,False,-1.0,1,0,True,True,,True,True,most_recent_completed_presidential_election,True,validated_scorable,Donald Trump,R,-1.0,0,49.3,42.5,6.8,True,46.0,52.0,-6.0,-4.0,6.0,4.0,2020-10-16,2020-10-27,True,RealClearPolitics final 2020 generic congressional ballot average,Gallup presidential job approval,verified,Final pre-election RCP and Gallup observations,True,PASSED,True,True,,generic_0_90,0.90 × generic ballot,-18.17969464812012,6.12,-12.059694648120118,-1.9044550195525467,Cindy Hyde-Smith,R,True,False,False,audited_senate_seat_lineage,False,False,8.024455019552548,8.024455019552548,1.9044550195525467,1.9044550195525467,3.626948921498891,R,R,True,elected_incumbent_running
