bias_correction_dem,global_sd,races,adjusted_residual_mean,adjusted_residual_sd,margin_mae,margin_rmse,brier,binary_log_loss,margin_negative_log_likelihood,expected_calibration_error,root_mean_squared_calibration_error,maximum_calibration_error,coverage_50,coverage_error_50,absolute_coverage_error_50,coverage_80,coverage_error_80,absolute_coverage_error_80,coverage_95,coverage_error_95,absolute_coverage_error_95,mean_absolute_coverage_error,maximum_absolute_coverage_error,rank_brier,rank_binary_log_loss,rank_margin_negative_log_likelihood,rank_expected_calibration_error,rank_mean_absolute_coverage_error,average_rank,weighted_selection_score,pareto_optimal,recommended
0.25,10.5,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.07539185356218714,0.2690538369659322,3.8639085772685395,0.036487778825715654,0.07132351883502831,0.3629435256419512,0.6025641025641025,0.10256410256410253,0.10256410256410253,0.8504273504273504,0.05042735042735036,0.05042735042735036,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.058547008547008485,0.10256410256410253,157.0,5.0,172.0,46.0,312.0,138.4,144.0,True,True
0.25,10.75,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.07563604115733584,0.26906002364327763,3.8601510504026204,0.043952522690455395,0.07871294577906698,0.36600223842281093,0.6111111111111112,0.11111111111111116,0.11111111111111116,0.8504273504273504,0.05042735042735036,0.05042735042735036,0.9358974358974359,-0.014102564102564052,0.014102564102564052,0.058547008547008526,0.11111111111111116,180.0,6.0,145.0,153.0,314.0,159.6,157.16666666666666,True,False
0.25,11.0,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.07589875774698074,0.2692485989380314,3.857691865968067,0.05395776993739719,0.08424767340557711,0.3579008962936891,0.6282051282051282,0.1282051282051282,0.1282051282051282,0.8589743589743589,0.058974358974358876,0.058974358974358876,0.9358974358974359,-0.014102564102564052,0.014102564102564052,0.06709401709401704,0.1282051282051282,208.0,14.0,129.0,388.0,381.0,224.0,208.16666666666666,True,False
0.25,11.25,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.0761793050973442,0.26960299231451545,3.856393676221663,0.0591872231297307,0.09104177890623084,0.3609084000094794,0.6324786324786325,0.13247863247863245,0.13247863247863245,0.8717948717948718,0.07179487179487176,0.07179487179487176,0.9444444444444444,-0.005555555555555536,0.005555555555555536,0.06994301994301992,0.13247863247863245,237.0,27.0,116.0,490.0,408.0,255.6,232.33333333333334,True,False
0.25,11.5,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.0764769871111418,0.2701082796923688,3.8561349088821406,0.05259703365812019,0.08610537188656081,0.3637943115724733,0.6410256410256411,0.14102564102564108,0.14102564102564108,0.8760683760683761,0.07606837606837602,0.07606837606837602,0.9487179487179487,-0.0012820512820512775,0.0012820512820512775,0.07279202279202279,0.14102564102564108,266.0,46.0,114.0,350.0,439.0,243.0,221.5,True,False
0.25,11.75,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.07679111212365135,0.27075098701766026,3.8568077104595244,0.049451923515801036,0.0847876014703292,0.36656566700859566,0.6452991452991453,0.14529914529914534,0.14529914529914534,0.8846153846153846,0.08461538461538454,0.08461538461538454,0.9487179487179487,-0.0012820512820512775,0.0012820512820512775,0.07706552706552705,0.14529914529914534,300.0,71.0,124.0,277.0,473.0,249.0,228.16666666666666,False,False
0.25,12.0,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.07712099509958967,0.27151892113964365,3.8583161917132838,0.0553193448135432,0.08856741016045731,0.36922898573790164,0.6538461538461539,0.15384615384615385,0.15384615384615385,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08190883190883187,0.15384615384615385,336.0,100.0,132.0,412.0,509.0,297.8,270.1666666666667,False,False
0.25,12.25,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.07746595968538524,0.27240102370369385,3.8605749258773274,0.05771736885617722,0.08690622992017345,0.3658514552907498,0.6538461538461539,0.15384615384615385,0.15384615384615385,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08190883190883187,0.15384615384615385,368.0,133.0,150.0,464.0,509.0,324.8,295.6666666666667,False,False
0.25,12.5,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.0778253400843685,0.2733872445253269,3.8635076591498425,0.05492984485818797,0.08575769177077221,0.3684232131694598,0.6581196581196581,0.1581196581196581,0.1581196581196581,0.8931623931623932,0.09316239316239316,0.09316239316239316,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08475783475783476,0.1581196581196581,411.0,169.0,170.0,405.0,531.0,337.2,309.3333333333333,False,False
0.25,12.75,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.07819848273352653,0.27446843151625294,3.867046200077192,0.05490834150563697,0.08651106901540084,0.3709002906998099,0.6709401709401709,0.1709401709401709,0.1709401709401709,0.8931623931623932,0.09316239316239316,0.09316239316239316,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08903133903133902,0.1709401709401709,446.0,210.0,195.0,403.0,554.0,361.6,333.8333333333333,False,False
0.25,13.0,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.07858474776989063,0.2756362347234488,3.871129460226966,0.05775118679620443,0.09032399076763664,0.3732877047748362,0.6709401709401709,0.1709401709401709,0.1709401709401709,0.8974358974358975,0.09743589743589742,0.09743589743589742,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.09045584045584043,0.1709401709401709,491.0,250.0,220.0,465.0,564.0,398.0,368.3333333333333,False,False
0.25,13.25,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.07898351028244868,0.2768830224409037,3.8757026232276073,0.06024758354678021,0.09300043016295735,0.3755901328472321,0.6794871794871795,0.17948717948717952,0.17948717948717952,0.905982905982906,0.10598290598290594,0.10598290598290594,0.9615384615384616,0.011538461538461608,0.011538461538461608,0.09900284900284902,0.17948717948717952,527.0,300.0,249.0,513.0,626.0,443.0,410.6666666666667,False,False
0.25,13.5,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.07939416135181634,0.27820180767999875,3.8807164230702793,0.059471660362045896,0.09164982295614113,0.3721885323421407,0.6923076923076923,0.1923076923076923,0.1923076923076923,0.9102564102564102,0.1102564102564102,0.1102564102564102,0.9658119658119658,0.015811965811965867,0.015811965811965867,0.10612535612535612,0.1923076923076923,568.0,346.0,286.0,497.0,665.0,472.4,441.3333333333333,False,False
0.25,13.75,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.0798161088848893,0.2795861835530177,3.886126515694869,0.062085046594285126,0.09381055058546836,0.35998278042075854,0.6965811965811965,0.19658119658119655,0.19658119658119655,0.9102564102564102,0.1102564102564102,0.1102564102564102,0.9658119658119658,0.015811965811965867,0.015811965811965867,0.10754985754985753,0.19658119658119655,602.0,395.0,319.0,540.0,676.0,506.4,475.1666666666667,False,False
0.25,14.0,234,-1.852124323142606,11.313899106042696,7.810977408346513,11.440614079302552,0.08024877825547001,0.2810302663464549,3.8918929304514003,0.06468145543817524,0.09531887327049876,0.36235950150626917,0.7094017094017094,0.20940170940170943,0.20940170940170943,0.9145299145299145,0.11452991452991446,0.11452991452991446,0.9658119658119658,0.015811965811965867,0.015811965811965867,0.11324786324786325,0.20940170940170943,633.0,438.0,351.0,574.0,701.0,539.4,508.0,False,False
0.5,7.0,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07441846084758937,0.3041664862680348,4.210524321781486,0.049045535038171814,0.0937741092052864,0.4053651266957094,0.44871794871794873,-0.051282051282051266,0.051282051282051266,0.6794871794871795,-0.12051282051282053,0.12051282051282053,0.8547008547008547,-0.0952991452991453,0.0952991452991453,0.08903133903133903,0.12051282051282053,49.0,681.0,706.0,267.0,556.0,451.8,494.1666666666667,False,False
0.5,7.25,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07432522082649269,0.298019711046898,4.1544105150140105,0.049079494421054616,0.09329652202334177,0.3982147511514979,0.4700854700854701,-0.02991452991452992,0.02991452991452992,0.7094017094017094,-0.09059829059829061,0.09059829059829061,0.8589743589743589,-0.09102564102564104,0.09102564102564104,0.07051282051282053,0.09102564102564104,35.0,652.0,680.0,270.0,421.0,411.6,456.3333333333333,False,False
0.5,7.5,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07426013794205624,0.292719612291778,4.106074555285667,0.04259287414996056,0.07328398287939221,0.2910706012728762,0.47863247863247865,-0.021367521367521347,0.021367521367521347,0.717948717948718,-0.08205128205128209,0.08205128205128209,0.8846153846153846,-0.06538461538461537,0.06538461538461537,0.056267806267806274,0.08205128205128209,28.0,622.0,653.0,126.0,296.0,345.0,396.3333333333333,False,False
0.5,7.75,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07422255982834,0.2881636190555659,4.064456247938145,0.04045173351388131,0.06858453749611097,0.24170415515339966,0.48717948717948717,-0.01282051282051283,0.01282051282051283,0.7435897435897436,-0.05641025641025643,0.05641025641025643,0.8888888888888888,-0.061111111111111116,0.061111111111111116,0.04344729344729346,0.061111111111111116,20.0,582.0,627.0,98.0,201.0,305.6,359.1666666666667,False,False
0.5,8.0,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07421184846377346,0.28426431523594575,4.028662986393158,0.0391634387430487,0.07381220690388689,0.34241924074056823,0.49572649572649574,-0.004273504273504258,0.004273504273504258,0.7649572649572649,-0.03504273504273514,0.03504273504273514,0.8888888888888888,-0.061111111111111116,0.061111111111111116,0.033475783475783505,0.061111111111111116,17.0,525.0,601.0,78.0,98.0,263.8,320.0,False,False
0.5,8.25,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07422737141758594,0.2809467600822848,3.997939338128725,0.039205097923011994,0.07574134859295034,0.3469289017567532,0.5,0.0,0.0,0.7735042735042735,-0.026495726495726513,0.026495726495726513,0.8888888888888888,-0.061111111111111116,0.061111111111111116,0.02920227920227921,0.061111111111111116,21.0,433.0,579.0,79.0,54.0,233.2,290.8333333333333,False,False
0.5,8.5,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.0742684950736788,0.2781463538461338,3.9716428466878444,0.0330994581858132,0.07341569013643745,0.3511949153629166,0.5128205128205128,0.012820512820512775,0.012820512820512775,0.782051282051282,-0.017948717948717996,0.017948717948717996,0.9017094017094017,-0.04829059829059823,0.04829059829059823,0.026353276353276334,0.04829059829059823,29.0,343.0,552.0,22.0,34.0,196.0,255.33333333333334,True,False
0.5,8.75,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07433457971210879,0.275807125073788,3.9492246428679563,0.03460415785993566,0.07490940662006548,0.3552358983487746,0.5256410256410257,0.02564102564102566,0.02564102564102566,0.7905982905982906,-0.00940170940170948,0.00940170940170948,0.9102564102564102,-0.03974358974358971,0.03974358974358971,0.02492877492877495,0.03974358974358971,37.0,258.0,524.0,30.0,28.0,175.4,233.5,True,False
0.5,9.0,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07442497624692665,0.27388034641116243,3.930213806053899,0.03873694532202169,0.07816809187758736,0.3590686860542814,0.5427350427350427,0.042735042735042694,0.042735042735042694,0.811965811965812,0.011965811965811923,0.011965811965811923,0.9102564102564102,-0.03974358974358971,0.03974358974358971,0.031481481481481444,0.042735042735042694,51.0,186.0,492.0,73.0,75.0,175.4,228.16666666666666,True,False
0.5,9.25,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07453902438613227,0.2723234081769629,3.914204671569662,0.04034484737540737,0.07985796836772062,0.3627085309259172,0.5470085470085471,0.047008547008547064,0.047008547008547064,0.811965811965812,0.011965811965811923,0.011965811965811923,0.9145299145299145,-0.035470085470085455,0.035470085470085455,0.03148148148148148,0.047008547008547064,62.0,130.0,439.0,96.0,80.0,161.4,207.66666666666666,True,False
0.5,9.5,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07467605197568744,0.2710988955897608,3.9008464685042816,0.03761140426752448,0.07259818143990494,0.3589933657703678,0.5512820512820513,0.05128205128205132,0.05128205128205132,0.811965811965812,0.011965811965811923,0.011965811965811923,0.9145299145299145,-0.035470085470085455,0.035470085470085455,0.0329059829059829,0.05128205128205132,81.0,80.0,388.0,57.0,92.0,139.6,181.0,True,False
0.5,9.75,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07483537530173927,0.2701738279880996,3.88983481320776,0.03830458802601427,0.07498182447111253,0.36245396645841504,0.5641025641025641,0.0641025641025641,0.0641025641025641,0.8247863247863247,0.0247863247863247,0.0247863247863247,0.9230769230769231,-0.026923076923076827,0.026923076923076827,0.03860398860398854,0.0641025641025641,96.0,48.0,340.0,68.0,152.0,140.8,174.0,True,False
0.5,10.0,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.0750163001451491,0.26951902776924785,3.8809046895642547,0.03991052918011049,0.07716570625483969,0.36575243582330325,0.5683760683760684,0.06837606837606836,0.06837606837606836,0.8418803418803419,0.04188034188034184,0.04188034188034184,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.04430199430199425,0.06837606837606836,117.0,24.0,289.0,90.0,204.0,144.8,168.83333333333334,True,False
0.5,10.25,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07521812340523455,0.26910859388934943,3.873824627477285,0.030232232252160988,0.06806704452310862,0.36889964478523474,0.5897435897435898,0.08974358974358976,0.08974358974358976,0.8461538461538461,0.0461538461538461,0.0461538461538461,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.05284900284900281,0.08974358974358976,138.0,7.0,239.0,5.0,268.0,131.4,149.33333333333334,True,False
0.5,10.5,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07544013513272727,0.2689194601943504,3.868391852377706,0.03450222339923037,0.07215339889178894,0.3603346613076796,0.594017094017094,0.09401709401709402,0.09401709401709402,0.8461538461538461,0.0461538461538461,0.0461538461538461,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.054273504273504226,0.09401709401709402,161.0,1.0,203.0,28.0,276.0,133.8,145.33333333333334,True,False
0.5,10.75,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07568162083408786,0.2689310230099246,3.8644282257907063,0.04068163316486606,0.07728695485223763,0.36343126985521873,0.6111111111111112,0.11111111111111116,0.11111111111111116,0.8547008547008547,0.05470085470085462,0.05470085470085462,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.06282051282051278,0.11111111111111116,186.0,2.0,176.0,103.0,353.0,164.0,166.0,True,False
0.5,11.0,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07594186393001297,0.26912482562277634,3.8617768335778657,0.0490271532020865,0.0814697290195882,0.3663967697932104,0.6111111111111112,0.11111111111111116,0.11111111111111116,0.8589743589743589,0.058974358974358876,0.058974358974358876,0.9358974358974359,-0.014102564102564052,0.014102564102564052,0.06139601139601136,0.11111111111111116,213.0,10.0,160.0,266.0,338.0,197.4,191.16666666666666,False,False
0.5,11.25,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07622014827008294,0.26948428976730704,3.8602991069834265,0.0516168499097315,0.08014165931869066,0.36278660903456006,0.6324786324786325,0.13247863247863245,0.13247863247863245,0.8675213675213675,0.0675213675213675,0.0675213675213675,0.9401709401709402,-0.009829059829059794,0.009829059829059794,0.06994301994301992,0.13247863247863245,241.0,21.0,147.0,334.0,408.0,230.2,216.33333333333334,False,False
0.5,11.5,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07651576062303048,0.26999448616448535,3.8598723839731477,0.054366415775148086,0.0832024670110353,0.3656386904800119,0.6324786324786325,0.13247863247863245,0.13247863247863245,0.8846153846153846,0.08461538461538454,0.08461538461538454,0.9444444444444444,-0.005555555555555536,0.005555555555555536,0.07421652421652418,0.13247863247863245,272.0,41.0,143.0,395.0,448.0,259.8,240.33333333333334,False,False
0.5,11.75,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07682799307809594,0.2706419376738672,3.8603878359880763,0.04948647731270406,0.07934876257383458,0.36837724924237775,0.6367521367521367,0.1367521367521367,0.1367521367521367,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9487179487179487,-0.0012820512820512775,0.0012820512820512775,0.0756410256410256,0.1367521367521367,304.0,65.0,148.0,279.0,462.0,251.6,234.33333333333334,False,False
0.5,12.0,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07715614530739505,0.2714144498132545,3.861748699218739,0.04638626366942052,0.07503416215064143,0.3710087704512416,0.6410256410256411,0.14102564102564108,0.14102564102564108,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.07763532763532761,0.14102564102564108,344.0,95.0,159.0,207.0,477.0,256.4,240.16666666666666,False,False
0.5,12.25,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07749952665216558,0.27230096434713325,3.863868760651409,0.04840820569135101,0.07801722461582862,0.3735392675920199,0.6495726495726496,0.1495726495726496,0.1495726495726496,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08048433048433046,0.1495726495726496,375.0,126.0,171.0,246.0,496.0,282.8,264.1666666666667,False,False
0.5,12.5,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.0778574580071873,0.273291432400839,3.866671058066871,0.05307136574370227,0.07954801384165587,0.36991126621442083,0.6623931623931624,0.16239316239316237,0.16239316239316237,0.8888888888888888,0.0888888888888888,0.0888888888888888,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08475783475783472,0.16239316239316237,417.0,163.0,191.0,360.0,529.0,332.0,308.5,False,False
0.5,12.75,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07822927348758868,0.27437670416471144,3.8700867603588414,0.05295481605708699,0.08049906656837656,0.3723632132052483,0.6623931623931624,0.16239316239316237,0.16239316239316237,0.8974358974358975,0.09743589743589742,0.09743589743589742,0.9529914529914529,0.002991452991452981,0.002991452991452981,0.08760683760683759,0.16239316239316237,449.0,205.0,216.0,358.0,548.0,355.2,332.0,False,False
0.5,13.0,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07861432187069664,0.27554843274360363,3.874054200349958,0.05619588367738033,0.08538089865714472,0.3747262485227535,0.6709401709401709,0.1709401709401709,0.1709401709401709,0.9017094017094017,0.10170940170940168,0.10170940170940168,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.0933048433048433,0.1709401709401709,495.0,246.0,242.0,438.0,584.0,401.0,374.5,False,False
0.5,13.25,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07901196781260234,0.27679899010672165,3.878518037002107,0.05610148185054252,0.08645265323652984,0.36199825961817844,0.6794871794871795,0.17948717948717952,0.17948717948717952,0.905982905982906,0.10598290598290594,0.10598290598290594,0.9572649572649573,0.00726495726495735,0.00726495726495735,0.0975783475783476,0.17948717948717952,533.0,297.0,271.0,435.0,612.0,429.6,403.1666666666667,False,False
0.5,13.5,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07942159284478184,0.27812139341983194,3.8834285277659486,0.05912968081947756,0.09061523774797936,0.36442898334210877,0.688034188034188,0.18803418803418803,0.18803418803418803,0.9102564102564102,0.1102564102564102,0.1102564102564102,0.9658119658119658,0.015811965811965867,0.015811965811965867,0.1047008547008547,0.18803418803418803,573.0,342.0,301.0,488.0,653.0,471.4,443.0,False,False
0.5,13.75,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.07984259616053012,0.27950924031105584,3.8887408949651396,0.06152840382037468,0.09341845393895998,0.36677770247177505,0.7051282051282052,0.20512820512820518,0.20512820512820518,0.9102564102564102,0.1102564102564102,0.1102564102564102,0.9658119658119658,0.015811965811965867,0.015811965811965867,0.11039886039886042,0.20512820512820518,606.0,391.0,334.0,531.0,689.0,510.2,480.8333333333333,False,False
0.5,14.0,234,-2.102124323142606,11.313899106042696,7.85889078652156,11.483736877563292,0.08027439520425468,0.2809566518441485,3.8944147727003067,0.06421181939214875,0.09248191481271496,0.36103605497695235,0.7136752136752137,0.2136752136752137,0.2136752136752137,0.9102564102564102,0.1102564102564102,0.1102564102564102,0.9658119658119658,0.015811965811965867,0.015811965811965867,0.11324786324786325,0.2136752136752137,636.0,434.0,364.0,568.0,701.0,540.6,511.1666666666667,False,False
0.75,7.0,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.074606796085226,0.30421276302353156,4.221887200981194,0.05088587362916819,0.09033689957965486,0.3417101171848755,0.4358974358974359,-0.0641025641025641,0.0641025641025641,0.6794871794871795,-0.12051282051282053,0.12051282051282053,0.8547008547008547,-0.0952991452991453,0.0952991452991453,0.0933048433048433,0.12051282051282053,68.0,682.0,709.0,319.0,584.0,472.4,511.8333333333333,False,False
0.75,7.25,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07450498422460744,0.29805807876943985,4.165003258524796,0.05064391899046092,0.09932043012729642,0.4094115726311152,0.45726495726495725,-0.04273504273504275,0.04273504273504275,0.7051282051282052,-0.09487179487179487,0.09487179487179487,0.8589743589743589,-0.09102564102564104,0.09102564102564104,0.07621082621082621,0.09487179487179487,59.0,653.0,682.0,308.0,470.0,434.4,475.6666666666667,False,False
0.75,7.5,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07443165224136257,0.2927517469569254,4.115972885610745,0.05240829870527102,0.09971112280363713,0.4024162610812276,0.47435897435897434,-0.02564102564102566,0.02564102564102566,0.7222222222222222,-0.07777777777777783,0.07777777777777783,0.8760683760683761,-0.07393162393162389,0.07393162393162389,0.05911680911680913,0.07777777777777783,52.0,623.0,661.0,345.0,325.0,401.2,444.5,False,False
0.75,7.75,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07438619696838067,0.2881909177388972,4.073726276338323,0.050638184819294906,0.0897926310619329,0.3494811688585134,0.48717948717948717,-0.01282051282051283,0.01282051282051283,0.7393162393162394,-0.06068376068376069,0.06068376068376069,0.8888888888888888,-0.061111111111111116,0.061111111111111116,0.04487179487179488,0.061111111111111116,43.0,583.0,637.0,306.0,216.0,357.0,403.6666666666667,False,False
0.75,8.0,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07436801030704945,0.2842879396432288,4.037362690780434,0.04285906334501606,0.07798549046112303,0.35394415994143413,0.49572649572649574,-0.004273504273504258,0.004273504273504258,0.7564102564102564,-0.04358974358974366,0.04358974358974366,0.8888888888888888,-0.061111111111111116,0.061111111111111116,0.03632478632478634,0.061111111111111116,40.0,526.0,612.0,133.0,129.0,288.0,342.0,False,False
0.75,8.25,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07437647493287777,0.2809676733013536,4.006119776413914,0.03805225565656118,0.07621515398216724,0.3581568930870162,0.5042735042735043,0.004273504273504258,0.004273504273504258,0.7692307692307693,-0.03076923076923077,0.03076923076923077,0.8931623931623932,-0.05683760683760675,0.05683760683760675,0.030626780626780592,0.05683760683760675,42.0,435.0,586.0,63.0,66.0,238.4,296.3333333333333,False,False
0.75,8.5,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07441096109041707,0.2781653514039732,3.979349159224669,0.03643969357052463,0.06957130040685175,0.35413957583152467,0.5128205128205128,0.012820512820512775,0.012820512820512775,0.782051282051282,-0.017948717948717996,0.017948717948717996,0.9017094017094017,-0.04829059829059823,0.04829059829059823,0.026353276353276334,0.04829059829059823,48.0,345.0,560.0,45.0,34.0,206.4,265.3333333333333,False,False
0.75,8.75,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07447082451740572,0.2758248612020607,3.9564968855557687,0.030589849088381603,0.0660458136136143,0.35811513587861576,0.5213675213675214,0.021367521367521403,0.021367521367521403,0.7948717948717948,-0.005128205128205221,0.005128205128205221,0.905982905982906,-0.04401709401709397,0.04401709401709397,0.023504273504273532,0.04401709401709397,56.0,260.0,534.0,6.0,21.0,175.4,235.16666666666666,True,False
0.75,9.0,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07455540543258596,0.27389735627015127,3.937087646557426,0.03302648519452186,0.06796664612251546,0.3618847327062777,0.5299145299145299,0.02991452991452992,0.02991452991452992,0.7991452991452992,-0.0008547008547008517,0.0008547008547008517,0.9102564102564102,-0.03974358974358971,0.03974358974358971,0.023504273504273494,0.03974358974358971,64.0,187.0,504.0,21.0,17.0,158.6,216.16666666666666,True,False
0.75,9.25,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.0746640284668808,0.2723401266648661,3.920711974193891,0.03289214823790487,0.06950589755998413,0.36546357220966963,0.5427350427350427,0.042735042735042694,0.042735042735042694,0.811965811965812,0.011965811965811923,0.011965811965811923,0.9102564102564102,-0.03974358974358971,0.03974358974358971,0.031481481481481444,0.042735042735042694,77.0,132.0,461.0,20.0,75.0,153.0,204.33333333333334,True,False
0.75,9.5,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07479600339432117,0.2711156732625268,3.907015787958971,0.034429152570562775,0.07176964867743758,0.36886544105411345,0.5555555555555556,0.05555555555555558,0.05555555555555558,0.8162393162393162,0.01623931623931618,0.01623931623931618,0.9188034188034188,-0.031196581196581197,0.031196581196581197,0.03433048433048432,0.05555555555555558,92.0,81.0,415.0,27.0,103.0,143.6,188.83333333333334,True,False
0.75,9.75,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07495062651421758,0.2701909445335794,3.895691813400114,0.03717804548165805,0.07549457240466421,0.37210286299660944,0.5598290598290598,0.05982905982905984,0.05982905982905984,0.8247863247863247,0.0247863247863247,0.0247863247863247,0.9188034188034188,-0.031196581196581197,0.031196581196581197,0.03860398860398858,0.05982905982905984,105.0,50.0,368.0,52.0,153.0,145.6,182.66666666666666,True,False
0.75,10.0,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07512718254129264,0.2695367034109595,3.8864725003721103,0.03171975370629142,0.07071302000951578,0.3630191657519539,0.5598290598290598,0.05982905982905984,0.05982905982905984,0.8376068376068376,0.037606837606837584,0.037606837606837584,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.040028490028489995,0.05982905982905984,128.0,25.0,321.0,12.0,170.0,131.2,162.83333333333334,True,False
0.75,10.25,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.0753249468709129,0.26912699903877585,3.879124149959481,0.030847508526872854,0.06535473541062205,0.3591448841360495,0.5811965811965812,0.08119658119658124,0.08119658119658124,0.8418803418803419,0.04188034188034184,0.04188034188034184,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.04857549857549855,0.08119658119658124,146.0,11.0,276.0,8.0,240.0,136.2,159.5,True,False
0.75,10.5,234,-2.352124323142606,11.313899106042696,7.9122385588422794,11.53211926901029,0.07554318809943356,0.26893872362236254,3.873442020910909,0.029314548322420322,0.06517511592396376,0.3623414924900238,0.5982905982905983,0.09829059829059827,0.09829059829059827,0.8504273504273504,0.05042735042735036,0.05042735042735036,0.9273504273504274,-0.02264957264957257,0.02264957264957257,0.05712250712250707,0.09829059829059827,171.0,3.0,235.0,4.0,300.0,142.6,158.0,True,False
